date,region,apple_driving,apple_walking,apple_transit,apple,google_retail,google_grocery,google_workplaces,google_residential,google,telco
2021-04-01,capital,84.05,77.05,61.93,74.34333333333333,-59,-41,-80,18,-60.0,8.402872841738908e6
2021-04-01,central,125.31,138.09,89.68,117.69333333333333,-46,-21,-80,16,-49.0,7.8801705700446e6
2021-04-01,north,154.2,189.49,,171.845,-30,-7,-78,14,-38.333333333333336,4.124761526434766e6
2021-04-01,zealand,122.58,151.03,120.39,131.33333333333334,-43,-21,-79,18,-47.666666666666664,4.632640657882545e6
2021-04-01,south,126.55,147.95,101.79,125.43,-37,-12,-78,15,-42.333333333333336,7.333027834901794e6
2021-04-02,capital,85.87,86.65,65.81,79.44333333333334,-62,-44,-80,19,-62.0,8.202371279874306e6
2021-04-02,central,124.49,136.76,93.64,118.29666666666667,-56,-33,-80,16,-56.333333333333336,7.572110056737916e6
2021-04-02,north,158.5,200.43,,179.465,-41,-15,-78,16,-44.666666666666664,4.006099272690013e6
2021-04-02,zealand,127.39,169.97,133.5,143.62,-49,-30,-78,18,-52.333333333333336,4.70636649549495e6
2021-04-02,south,125.88,145.94,98.85,123.55666666666666,-49,-24,-78,17,-50.333333333333336,7.081714312210396e6
2021-04-03,capital,88.96,93.84,63.86,82.22000000000001,-33,-1,-3,1,-12.333333333333334,8.951393382453049e6
2021-04-03,central,125.74,150.95,94.65,123.78000000000002,-9,14,0,-1,1.6666666666666667,8.332071041526679e6
2021-04-03,north,154.72,188.95,,171.83499999999998,4,28,-3,-1,9.666666666666666,4.377555816919795e6
2021-04-03,zealand,130.41,178.3,135.65,148.12,8,26,2,1,12.0,5.200898943930393e6
2021-04-03,south,126.19,157.92,91.44,125.18333333333334,-2,25,4,0,9.0,7.873606471651176e6
2021-04-04,capital,77.41,67.03,56.02,66.82000000000001,-58,-40,-11,1,-36.333333333333336,8.000731320909154e6
2021-04-04,central,107.89,108.52,86.58,100.99666666666667,-46,-24,-12,1,-27.333333333333332,7.1425103337258175e6
2021-04-04,north,121.74,126.45,,124.095,-33,-12,-12,1,-19.0,3.5940603230460132e6
2021-04-04,zealand,109.39,126.63,113.8,116.60666666666667,-42,-23,-8,2,-24.333333333333332,4.316943427963761e6
2021-04-04,south,105.41,110.23,91.05,102.23,-37,-19,-9,1,-21.666666666666668,6.563352840344794e6
2021-04-05,capital,92.76,78.35,66.8,79.30333333333334,-61,-41,-83,21,-61.666666666666664,6.741918235065901e6
2021-04-05,central,119.3,123.59,100.86,114.58333333333333,-53,-23,-81,21,-52.333333333333336,5.285721405256537e6
2021-04-05,north,124.86,131.27,,128.065,-43,-11,-81,19,-45.0,2.444271703365605e6
2021-04-05,zealand,123.77,132.61,121.51,125.96333333333332,-52,-27,-79,22,-52.666666666666664,3.2431714628927596e6
2021-04-05,south,115.82,116.07,102.68,111.52333333333333,-50,-19,-79,20,-49.333333333333336,5.017566710671487e6
2021-04-06,capital,105.21,94.78,74.3,91.43,-19,5,-41,11,-18.333333333333332,9.253175880022824e6
2021-04-06,central,120.65,139.08,101.42,120.38333333333334,4,12,-28,7,-4.0,7.328143584123172e6
2021-04-06,north,126.63,156.16,,141.39499999999998,5,20,-26,6,-0.3333333333333333,3.253692710645065e6
2021-04-06,zealand,122.47,148.32,108.74,126.50999999999999,9,17,-27,7,-0.3333333333333333,4.131322662834602e6
2021-04-06,south,121.52,139.74,96.36,119.20666666666666,5,18,-24,6,-0.3333333333333333,6.515229918628818e6
2021-04-07,capital,107.52,97.81,73.48,92.93666666666667,-22,-4,-40,12,-22.0,9.535861523381922e6
2021-04-07,central,124.22,140.69,99.78,121.56333333333332,-7,0,-27,8,-11.333333333333334,7.267719760905546e6
2021-04-07,north,126.36,157.29,,141.825,-6,8,-29,8,-9.0,3.4096150715366486e6
2021-04-07,zealand,120.93,147.11,110.54,126.19333333333334,0,6,-28,8,-7.333333333333333,4.0319160524450317e6
2021-04-07,south,121.53,141.1,88.82,117.14999999999999,-7,7,-24,8,-8.0,6.720833629973551e6
2021-04-08,capital,106.28,94.8,73.61,91.56333333333333,-25,-8,-39,12,-24.0,1.2512039809699489e7
2021-04-08,central,120.55,130.58,101.05,117.39333333333333,-10,-2,-26,9,-12.666666666666666,1.0508816212415077e7
2021-04-08,north,123.36,140.58,,131.97,-12,0,-26,8,-12.666666666666666,4.971922083757012e6
2021-04-08,zealand,121.84,139.71,98.03,119.86000000000001,-1,4,-29,9,-8.666666666666666,5.299038328531833e6
2021-04-08,south,120.33,131.0,90.61,113.98,-7,5,-23,7,-8.333333333333334,9.359742793850282e6
2021-04-09,capital,108.75,106.14,81.48,98.79,-29,-9,-38,12,-25.333333333333332,1.2381989393495059e7
2021-04-09,central,129.23,146.44,102.28,125.9833333333333,-12,-3,-26,8,-13.666666666666666,1.0556438801702041e7
2021-04-09,north,132.43,157.78,,145.10500000000002,-16,5,-25,8,-12.0,5.000013882808308e6
2021-04-09,zealand,124.1,149.66,111.57,128.44333333333333,-2,2,-27,8,-9.0,5.36035193550186e6
2021-04-09,south,127.14,143.65,91.37,120.72000000000001,-10,4,-22,7,-9.333333333333334,9.397154340406891e6
2021-04-10,capital,98.69,109.92,74.54,94.38333333333334,-30,-7,-3,4,-13.333333333333334,1.0273601143852174e7
2021-04-10,central,118.51,154.75,96.22,123.16000000000001,-15,-1,3,4,-4.333333333333333,8.301900009966396e6
2021-04-10,north,123.4,156.61,,140.005,-11,7,-1,3,-1.6666666666666667,3.8729635717435284e6
2021-04-10,zealand,118.0,157.3,108.91,128.07000000000002,-4,3,3,3,0.6666666666666666,4.626884877510859e6
2021-04-10,south,112.91,144.75,88.12,115.25999999999999,-13,5,8,3,0.0,7.57893300022642e6
2021-04-11,capital,93.22,74.24,67.02,78.15999999999998,-37,-21,-11,7,-23.0,8.562823422980767e6
2021-04-11,central,115.71,111.48,105.5,110.89666666666666,-18,-12,-7,6,-12.333333333333334,6.855864812154934e6
2021-04-11,north,119.5,117.78,,118.64,-17,-8,-10,5,-11.666666666666666,3.205667896062914e6
2021-04-11,zealand,114.52,122.48,117.74,118.24666666666667,-9,-5,-5,5,-6.333333333333333,3.7604760614778833e6
2021-04-11,south,112.78,115.5,94.12,107.46666666666665,-12,-6,-4,6,-7.333333333333333,6.164719681122173e6
2021-04-12,capital,107.03,98.48,72.0,92.50333333333333,-18,-10,-38,11,-22.0,1.2320760862182537e7
2021-04-12,central,122.77,144.31,102.69,123.25666666666666,-4,-4,-26,8,-11.333333333333334,1.031353695014732e7
2021-04-12,north,126.56,151.36,,138.96,-5,4,-28,7,-9.666666666666666,4.862167105030351e6
2021-04-12,zealand,122.36,155.99,111.91,130.08666666666667,1,1,-27,7,-8.333333333333334,5.114450508911407e6
2021-04-12,south,122.78,147.4,88.5,119.56,-3,0,-21,6,-8.0,9.210350651410015e6
2021-04-13,capital,105.85,95.28,69.79,90.30666666666667,-21,-6,-37,11,-21.333333333333332,1.2572127145995019e7
2021-04-13,central,122.14,139.93,97.2,119.75666666666666,-6,-1,-26,7,-11.0,1.0567037721762303e7
2021-04-13,north,126.74,155.46,,141.1,-3,7,-24,6,-6.666666666666667,5.034606042111066e6
2021-04-13,zealand,123.15,141.49,109.85,124.83,-2,2,-24,7,-8.0,5.173798480869914e6
2021-04-13,south,119.94,140.09,83.26,114.42999999999999,-3,6,-22,6,-6.333333333333333,9.445647283547424e6
2021-04-14,capital,108.08,102.51,71.51,94.03333333333335,-20,-5,-36,11,-20.333333333333332,1.2843677195632324e7
2021-04-14,central,124.88,147.17,96.6,122.88333333333333,-6,-2,-25,7,-11.0,1.0932740259206286e7
2021-04-14,north,127.92,154.41,,141.165,-6,4,-26,6,-9.333333333333334,5.17053390532923e6
2021-04-14,zealand,123.23,148.95,107.2,126.46,-1,2,-24,7,-7.666666666666667,5.268792327799696e6
2021-04-14,south,121.72,145.86,89.39,118.99000000000001,-5,4,-20,6,-7.0,9.505067771922048e6
2021-04-15,capital,107.85,98.74,69.77,92.11999999999999,-21,-5,-34,10,-20.0,1.2876955147592431e7
2021-04-15,central,124.46,139.95,95.63,120.01333333333332,-6,-1,-23,7,-10.0,1.1047305134762673e7
2021-04-15,north,130.47,163.2,,146.83499999999998,-8,1,-23,6,-10.0,5.129861629851629e6
2021-04-15,zealand,122.43,149.0,109.17,126.86666666666667,1,5,-25,7,-6.333333333333333,5.29479179779907e6
2021-04-15,south,122.71,145.26,87.54,118.50333333333333,-3,5,-19,6,-5.666666666666667,9.606665225293059e6
2021-04-16,capital,110.61,111.93,80.02,100.85333333333334,-25,-6,-33,10,-21.333333333333332,1.2688609400826676e7
2021-04-16,central,136.38,155.4,103.85,131.87666666666667,-9,-2,-24,6,-11.666666666666666,1.0829663361589218e7
2021-04-16,north,140.16,174.64,,157.39999999999998,-12,8,-23,5,-9.0,5.199636483101303e6
2021-04-16,zealand,127.66,157.41,120.65,135.24,1,4,-25,6,-6.666666666666667,5.43914403728896e6
2021-04-16,south,130.87,154.91,93.29,126.35666666666667,-7,5,-19,5,-7.0,9.651233253612975e6
2021-04-17,capital,99.41,110.62,75.27,95.10000000000001,-30,-8,-1,4,-13.0,1.0042154843765715e7
2021-04-17,central,121.87,158.66,94.47,125.0,-14,-1,4,3,-3.6666666666666665,8.383305123538336e6
2021-04-17,north,134.73,180.47,,157.6,-10,9,2,2,0.3333333333333333,4.217953335915803e6
2021-04-17,zealand,119.39,165.41,106.6,130.46666666666667,-2,5,5,3,2.6666666666666665,4.726961264308777e6
2021-04-17,south,116.26,149.0,89.9,118.38666666666666,-11,6,8,3,1.0,7.513448566609898e6
2021-04-18,capital,100.52,97.15,72.44,90.03666666666668,-18,-10,0,2,-9.333333333333334,9.551064736349478e6
2021-04-18,central,122.78,139.26,100.22,120.75333333333333,0,-5,4,1,-0.3333333333333333,7.834020848214267e6
2021-04-18,north,131.4,153.08,,142.24,0,3,0,1,1.0,3.745823698859865e6
2021-04-18,zealand,124.05,149.13,125.54,132.90666666666667,9,3,6,1,6.0,4.388508712853635e6
2021-04-18,south,120.14,138.87,98.15,119.05333333333333,7,1,7,1,5.0,7.041944761835409e6
2021-04-19,capital,108.02,107.44,75.34,96.93333333333332,-14,-7,-36,9,-19.0,1.2655949036683103e7
2021-04-19,central,125.52,150.22,100.0,125.24666666666667,1,-1,-24,6,-8.0,1.067425638047645e7
2021-04-19,north,129.33,164.23,,146.78,-2,9,-26,5,-6.333333333333333,5.10849724469024e6
2021-04-19,zealand,123.69,159.96,115.6,133.08333333333334,4,3,-25,6,-6.0,5.2788694830031125e6
2021-04-19,south,122.43,153.86,94.5,123.59666666666668,1,4,-19,5,-4.666666666666667,9.488402275981467e6
2021-04-20,capital,111.58,111.82,76.26,99.88666666666666,-14,-2,-34,9,-16.666666666666668,1.3265213209641013e7
2021-04-20,central,126.61,154.94,99.07,126.87333333333333,0,2,-24,6,-7.333333333333333,1.09630564860267e7
2021-04-20,north,132.12,172.85,,152.485,2,12,-22,5,-2.6666666666666665,5.237694482607595e6
2021-04-20,zealand,127.33,162.73,111.65,133.90333333333334,6,6,-21,5,-3.0,5.4148261660780255e6
2021-04-20,south,124.65,152.83,92.2,123.22666666666667,5,11,-18,4,-0.6666666666666666,9.789708078186492e6
2021-04-21,capital,113.29,103.63,92.44,103.12,-12,-5,-34,10,-17.0,1.3172863235565558e7
2021-04-21,central,127.66,144.91,106.62,126.39666666666666,0,-1,-23,7,-8.0,1.0913560879136745e7
2021-04-21,north,131.71,154.17,,142.94,1,7,-24,6,-5.333333333333333,5.20746234739236e6
2021-04-21,zealand,128.17,154.13,119.45,133.91666666666666,7,7,-21,6,-2.3333333333333335,5.334693577617111e6
2021-04-21,south,124.79,142.71,91.31,119.60333333333334,4,7,-18,6,-2.3333333333333335,9.894105945744049e6
2021-04-22,capital,113.21,103.51,104.59,107.10333333333334,-15,-4,-33,10,-17.333333333333332,1.3131239691909362e7
2021-04-22,central,128.6,147.57,101.61,125.92666666666666,0,0,-21,7,-7.0,1.0959724658808349e7
2021-04-22,north,133.31,162.07,,147.69,-1,2,-21,5,-6.666666666666667,5.259154580892783e6
2021-04-22,zealand,123.73,143.84,119.28,128.95000000000002,6,7,-22,7,-3.0,5.3787028751773685e6
2021-04-22,south,123.86,144.52,99.94,122.77333333333333,5,6,-16,5,-1.6666666666666667,9.721586373805432e6
2021-04-23,capital,118.64,128.27,122.55,123.15333333333335,-17,-5,-31,9,-17.666666666666668,1.304899251538345e7
2021-04-23,central,136.26,170.34,109.01,138.53666666666666,-4,-3,-21,5,-9.333333333333334,1.0894397375990905e7
2021-04-23,north,142.99,176.71,,159.85000000000002,-6,7,-21,5,-6.666666666666667,5.315783078399168e6
2021-04-23,zealand,129.93,163.94,130.08,141.3166666666667,5,7,-21,6,-3.0,5.483413289028619e6
2021-04-23,south,132.57,169.04,99.23,133.61333333333334,2,6,-16,4,-2.6666666666666665,9.846316157892017e6
2021-04-24,capital,106.74,123.24,119.54,116.50666666666666,-20,-7,3,2,-8.0,1.05900508637249e7
2021-04-24,central,122.25,168.62,97.23,129.36666666666667,-5,0,6,2,0.3333333333333333,8.654846710787708e6
2021-04-24,north,132.78,177.74,,155.26,1,9,2,1,4.0,4.142539103593121e6
2021-04-24,zealand,118.91,166.81,120.57,135.43,4,9,7,2,6.666666666666667,4.7528161600872325e6
2021-04-24,south,119.35,157.74,84.09,120.39333333333336,1,8,13,1,7.333333333333333,7.954355846573442e6
2021-04-25,capital,103.49,95.06,109.87,102.80666666666667,-11,-8,1,2,-6.0,9.671571945261555e6
2021-04-25,central,124.42,131.89,98.21,118.17333333333333,6,-3,3,1,2.0,7.798548630685739e6
2021-04-25,north,130.27,135.89,,133.07999999999998,6,2,-2,1,2.0,3.6619487022160054e6
2021-04-25,zealand,125.02,140.28,132.56,132.62,14,6,6,2,8.666666666666666,4.304073061489472e6
2021-04-25,south,120.75,136.21,95.91,117.62333333333333,16,3,7,1,8.666666666666666,7.14580492436123e6
2021-04-26,capital,108.76,98.53,111.4,106.23000000000002,-14,-9,-35,10,-19.333333333333332,1.1413752585063584e7
2021-04-26,central,125.7,145.13,108.3,126.37666666666667,4,-3,-22,6,-7.0,9.036412394249689e6
2021-04-26,north,127.39,155.95,,141.67,0,7,-24,5,-5.666666666666667,4.395472443766386e6
2021-04-26,zealand,120.7,154.24,131.96,135.63333333333333,3,3,-23,6,-5.666666666666667,4.834901260849255e6
2021-04-26,south,122.28,143.03,93.61,119.64,5,3,-16,5,-2.6666666666666665,8.322631598407543e6
2021-04-27,capital,112.58,107.37,90.04,103.33,-11,-3,-32,8,-15.333333333333334,1.3306530941691117e7
2021-04-27,central,128.62,144.33,102.58,125.17666666666668,3,1,-22,5,-6.0,1.1061072384247044e7
2021-04-27,north,130.36,168.03,,149.195,4,8,-20,4,-2.6666666666666665,5.302060126574438e6
2021-04-27,zealand,124.28,155.6,112.25,130.71,6,6,-19,5,-2.3333333333333335,5.357711784112305e6
2021-04-27,south,125.0,150.69,89.33,121.67333333333333,9,9,-16,4,0.6666666666666666,9.829383538574506e6
2021-04-28,capital,116.14,108.13,84.59,102.95333333333333,-8,-3,-32,9,-14.333333333333334,1.552380452937081e7
2021-04-28,central,133.01,148.45,106.88,129.44666666666666,4,2,-20,5,-4.666666666666667,1.407937004225419e7
2021-04-28,north,135.58,162.77,,149.175,4,10,-21,4,-2.3333333333333335,6.536572393613888e6
2021-04-28,zealand,126.77,149.22,121.94,132.64333333333335,11,8,-20,5,-0.3333333333333333,6.960608319420655e6
2021-04-28,south,128.98,149.62,89.39,122.66333333333334,7,9,-15,4,0.3333333333333333,1.2275878731614236e7
2021-04-29,capital,125.38,115.93,92.9,111.40333333333335,1,11,-32,5,-6.666666666666667,1.5334504358563319e7
2021-04-29,central,147.85,165.0,106.47,139.77333333333334,26,26,-20,1,10.666666666666666,1.4147249594041077e7
2021-04-29,north,153.67,176.63,,165.14999999999998,22,28,-20,0,10.0,6.585706564278993e6
2021-04-29,zealand,139.69,165.8,130.42,145.3033333333333,31,34,-22,3,14.333333333333334,7.099173511593008e6
2021-04-29,south,146.13,167.4,114.44,142.65666666666667,32,33,-16,1,16.333333333333332,1.2363630597430285e7
2021-04-30,capital,104.6,122.93,91.32,106.28333333333335,-44,-38,-77,18,-53.0,1.0938068858346205e7
2021-04-30,central,129.04,155.29,106.28,130.20333333333335,-45,-31,-78,17,-51.333333333333336,9.041039688503526e6
2021-04-30,north,146.47,187.56,,167.015,-33,-17,-75,15,-41.666666666666664,4.53621222451119e6
2021-04-30,zealand,130.75,175.34,139.67,148.58666666666667,-35,-28,-75,17,-46.0,5.502653151558548e6
2021-04-30,south,127.18,158.48,98.85,128.17,-37,-24,-74,16,-45.0,8.205918926571134e6
2021-05-01,capital,106.87,131.96,89.37,109.40000000000002,-12,0,0,1,-4.0,1.117107724726854e7
2021-05-01,central,127.84,178.75,102.58,136.39000000000001,6,10,0,1,5.333333333333333,9.3212746545087e6
2021-05-01,north,144.94,201.36,,173.15,14,22,-3,1,11.0,4.765567745930118e6
2021-05-01,zealand,131.03,183.8,132.48,149.10333333333335,19,21,4,1,14.666666666666666,6.137462372616009e6
2021-05-01,south,125.11,166.15,94.06,128.44,14,20,5,1,13.0,8.614271137571784e6
2021-05-02,capital,104.63,95.33,79.65,93.20333333333333,-8,-8,0,0,-5.333333333333333,1.0161528192763884e7
2021-05-02,central,126.39,132.2,98.65,119.08,11,-2,1,0,3.3333333333333335,8.341232734321729e6
2021-05-02,north,136.08,136.37,,136.22500000000002,12,4,-3,0,4.333333333333333,4.1124088376616566e6
2021-05-02,zealand,137.52,138.55,126.22,134.0966666666667,19,8,4,1,10.333333333333334,4.941520653762034e6
2021-05-02,south,126.86,131.5,106.77,121.71,17,3,3,1,7.666666666666667,7.184837191256378e6
2021-05-03,capital,112.89,99.18,83.75,98.60666666666667,-9,-6,-35,9,-16.666666666666668,1.4168983219873395e7
2021-05-03,central,127.44,142.67,105.68,125.26333333333334,8,2,-22,6,-4.0,1.324994963363451e7
2021-05-03,north,129.86,150.53,,140.195,6,12,-24,5,-2.0,6.200957911719096e6
2021-05-03,zealand,125.25,146.62,107.11,126.32666666666667,11,9,-22,6,-0.6666666666666666,6.48235273112867e6
2021-05-03,south,125.2,142.19,95.65,121.01333333333332,11,7,-16,4,0.6666666666666666,1.1372532308570718e7
2021-05-04,capital,114.1,91.36,84.91,96.79,-17,-8,-33,10,-19.333333333333332,1.4764269237261178e7
2021-05-04,central,126.76,132.54,107.89,122.39666666666666,-2,-2,-22,7,-8.666666666666666,1.3531812874480046e7
2021-05-04,north,127.85,138.69,,133.26999999999998,-2,6,-20,7,-5.333333333333333,6.2752123917999435e6
2021-05-04,zealand,123.96,135.29,102.14,120.46333333333332,2,5,-19,7,-4.0,6.671285420141294e6
2021-05-04,south,124.84,132.58,96.61,118.01,4,7,-16,6,-1.6666666666666667,1.178807283155673e7
2021-05-05,capital,139.43,101.16,91.83,110.80666666666667,-16,-7,-32,10,-18.333333333333332,1.4888107113164462e7
2021-05-05,central,133.14,140.92,109.79,127.94999999999999,0,0,-20,7,-6.666666666666667,1.3709331841249647e7
2021-05-05,north,133.04,140.6,,136.82,0,8,-21,6,-4.333333333333333,6.266420722067091e6
2021-05-05,zealand,132.48,143.52,113.97,129.99,3,5,-20,7,-4.0,6.684027815762645e6
2021-05-05,south,126.73,144.4,99.42,123.51666666666667,4,6,-15,6,-1.6666666666666667,1.1834873671377497e7
2021-05-06,capital,118.86,108.05,88.03,104.98,-8,-3,-31,9,-14.0,1.533382591926898e7
2021-05-06,central,136.61,151.11,111.44,133.05333333333334,6,1,-18,6,-3.6666666666666665,1.4022531469589453e7
2021-05-06,north,137.62,154.93,,146.275,4,4,-18,5,-3.3333333333333335,6.437191172778816e6
2021-05-06,zealand,130.21,139.43,104.2,124.61333333333333,10,9,-20,6,-0.3333333333333333,6.877127821475928e6
2021-05-06,south,132.67,141.47,90.67,121.60333333333334,10,7,-13,5,1.3333333333333333,1.2006872678472577e7
2021-05-07,capital,125.15,132.16,105.27,120.86,-11,-4,-29,8,-14.666666666666666,1.5470012580317412e7
2021-05-07,central,146.51,180.85,116.19,147.85,3,-1,-18,4,-5.333333333333333,1.3712384593790919e7
2021-05-07,north,150.08,185.03,,167.555,1,8,-18,4,-3.0,6.463819686497224e6
2021-05-07,zealand,138.58,171.58,139.5,149.88666666666668,12,9,-18,5,1.0,6.984028915958259e6
2021-05-07,south,145.06,170.11,111.88,142.35,8,7,-12,4,1.0,1.2054244098160466e7
2021-05-08,capital,112.89,136.45,105.24,118.19333333333333,-12,-4,3,2,-4.333333333333333,1.2472166607258936e7
2021-05-08,central,131.73,181.78,101.79,138.43333333333334,2,3,6,1,3.6666666666666665,9.83589456373145e6
2021-05-08,north,139.73,195.19,,167.45999999999998,9,12,2,1,7.666666666666667,4.635258746829606e6
2021-05-08,zealand,132.0,186.95,131.11,150.02,11,11,9,1,10.333333333333334,5.710061964062168e6
2021-05-08,south,130.48,174.03,90.61,131.70666666666668,8,10,12,1,10.0,9.06084964334606e6
2021-05-09,capital,114.85,109.04,87.5,103.79666666666667,5,-2,5,0,2.6666666666666665,1.1288689519546974e7
2021-05-09,central,131.63,139.02,98.21,122.95333333333332,19,4,5,0,9.333333333333334,9.160674622149704e6
2021-05-09,north,135.96,149.16,,142.56,17,11,1,0,9.666666666666666,4.250870321790848e6
2021-05-09,zealand,144.85,167.77,135.13,149.25,30,15,12,-1,19.0,5.40669545374709e6
2021-05-09,south,130.82,148.45,100.19,126.48666666666666,32,10,12,-1,18.0,8.336063934724654e6
2021-05-10,capital,117.86,110.05,87.39,105.10000000000001,-3,-6,-31,7,-13.333333333333334,1.528115638382368e7
2021-05-10,central,134.33,150.34,104.49,129.72,8,0,-19,5,-3.6666666666666665,1.381111303552627e7
2021-05-10,north,137.29,166.39,,151.83999999999997,6,9,-20,4,-1.6666666666666667,6.422724442704467e6
2021-05-10,zealand,133.13,158.02,119.19,136.78,10,5,-19,4,-1.3333333333333333,6.92619006411253e6
2021-05-10,south,132.43,151.27,94.57,126.09000000000002,12,5,-12,3,1.6666666666666667,1.2064230167714974e7
2021-05-11,capital,121.23,110.19,85.21,105.54333333333334,-4,1,-29,7,-10.666666666666666,1.60589912412767e7
2021-05-11,central,136.81,148.1,110.47,131.79333333333332,7,4,-19,5,-2.6666666666666665,1.406600044698925e7
2021-05-11,north,138.31,164.13,,151.22,10,13,-16,3,2.3333333333333335,6.576222701206259e6
2021-05-11,zealand,135.6,151.72,122.45,136.59,12,11,-16,4,2.3333333333333335,7.226112926532399e6
2021-05-11,south,133.55,146.41,97.89,125.95,14,13,-12,4,5.0,1.239394759819845e7
2021-05-12,capital,127.88,124.29,92.64,114.93666666666667,6,10,-28,4,-4.0,1.622574628226828e7
2021-05-12,central,152.72,166.89,116.19,145.26666666666668,21,17,-18,1,6.666666666666667,1.4297235614267033e7
2021-05-12,north,156.15,183.55,,169.85000000000002,21,27,-19,0,9.666666666666666,6.746217141533564e6
2021-05-12,zealand,144.26,176.63,135.73,152.20666666666668,29,27,-16,2,13.333333333333334,7.244892672052084e6
2021-05-12,south,149.15,163.42,107.16,139.91,26,26,-11,0,13.666666666666666,1.2528928943968993e7
2021-05-13,capital,104.37,110.4,87.69,100.82000000000001,-33,-35,-79,17,-49.0,1.1283470125332626e7
2021-05-13,central,141.32,174.04,115.48,143.61333333333334,-27,-19,-79,16,-41.666666666666664,9.281355940711468e6
2021-05-13,north,155.56,193.43,,174.495,-17,-9,-76,15,-34.0,4.487763948820084e6
2021-05-13,zealand,138.8,172.02,130.59,147.13666666666668,-26,-17,-76,18,-39.666666666666664,5.307430145482811e6
2021-05-13,south,139.18,165.89,109.97,138.34666666666666,-20,-12,-75,16,-35.666666666666664,8.144476766594892e6
2021-05-14,capital,121.38,149.95,102.98,124.77,-2,-3,-62,12,-22.333333333333332,1.242606865998628e7
2021-05-14,central,152.96,208.23,124.26,161.81666666666666,13,1,-62,11,-16.0,1.0460415846307427e7
2021-05-14,north,167.77,221.64,,194.70499999999998,15,16,-61,10,-10.0,5.267758976773844e6
2021-05-14,zealand,150.72,214.09,151.16,171.99,26,16,-58,11,-5.333333333333333,6.404251215057236e6
2021-05-14,south,154.49,208.37,123.64,162.16666666666666,22,14,-56,10,-6.666666666666667,9.769228584508581e6
2021-05-15,capital,107.28,126.51,93.08,108.95666666666666,-18,-11,-4,1,-11.0,1.1287125476110186e7
2021-05-15,central,135.01,181.33,109.79,142.04333333333335,-2,-2,-5,1,-3.0,9.163580723842062e6
2021-05-15,north,150.04,181.99,,166.015,2,10,-9,2,1.0,4.49374779965089e6
2021-05-15,zealand,137.98,186.93,132.73,152.54666666666665,6,9,0,1,5.0,5.921538627788748e6
2021-05-15,south,137.43,182.77,103.0,141.0666666666667,7,8,5,1,6.666666666666667,8.741421327603614e6
2021-05-16,capital,107.2,97.28,81.47,95.31666666666668,-5,-7,3,-1,-3.0,1.0394697597088898e7
2021-05-16,central,133.58,133.85,106.95,124.79333333333334,9,-3,0,-1,2.0,8.289384896323122e6
2021-05-16,north,136.98,137.7,,137.33999999999997,9,4,-3,0,3.3333333333333335,4.0093881711961436e6
2021-05-16,zealand,140.64,147.55,134.53,140.90666666666667,15,8,8,0,10.333333333333334,5.080290091806655e6
2021-05-16,south,142.07,138.09,119.74,133.29999999999998,17,3,7,0,9.0,7.586399936462454e6
2021-05-17,capital,116.86,109.86,87.26,104.66000000000001,-2,-3,-29,7,-11.333333333333334,1.4969305313410373e7
2021-05-17,central,133.52,150.56,119.25,134.44333333333336,10,1,-18,4,-2.3333333333333335,1.3472772128083846e7
2021-05-17,north,135.13,156.98,,146.055,3,9,-22,5,-3.3333333333333335,6.24021278143426e6
2021-05-17,zealand,132.21,165.56,120.14,139.3033333333333,11,8,-17,4,0.6666666666666666,6.707073513708214e6
2021-05-17,south,135.14,154.8,108.5,132.81333333333333,12,8,-9,3,3.6666666666666665,1.1826399783964397e7
2021-05-18,capital,119.86,113.31,88.56,107.24333333333334,-3,0,-27,7,-10.0,1.6023389455970343e7
2021-05-18,central,136.01,155.48,112.86,134.78333333333333,8,3,-17,4,-2.0,1.4217407610310828e7
2021-05-18,north,139.29,172.07,,155.68,10,14,-17,3,2.3333333333333335,6.591689028710553e6
2021-05-18,zealand,136.02,166.07,117.31,139.8,10,9,-12,4,2.3333333333333335,7.153802815132006e6
2021-05-18,south,137.44,157.34,104.79,133.19,13,13,-9,3,5.666666666666667,1.2580575789635327e7
2021-05-19,capital,124.29,116.55,90.29,110.37666666666667,-1,-1,-25,7,-9.0,1.631494594341149e7
2021-05-19,central,137.32,157.03,119.89,138.08,6,1,-15,4,-2.6666666666666665,1.4346546112671461e7
2021-05-19,north,139.73,176.16,,157.945,7,11,-18,4,0.0,6.731858673442937e6
2021-05-19,zealand,136.96,158.27,121.25,138.82666666666668,15,9,-12,4,4.0,7.185553825917179e6
2021-05-19,south,138.86,157.03,110.93,135.60666666666665,10,10,-8,3,4.0,1.2700972635984747e7
2021-05-20,capital,123.31,115.94,90.61,109.95333333333333,-2,0,-26,6,-9.333333333333334,1.6513652458664384e7
2021-05-20,central,139.66,156.07,117.5,137.74333333333334,10,4,-15,4,-0.3333333333333333,1.4533456946339436e7
2021-05-20,north,142.39,160.37,,151.38,6,7,-16,4,-1.0,6.721416167487913e6
2021-05-20,zealand,138.56,167.39,117.57,141.17333333333332,14,14,-15,4,4.333333333333333,7.320229041840938e6
2021-05-20,south,139.8,164.91,103.9,136.20333333333335,15,13,-6,3,7.333333333333333,1.2814397098443702e7
2021-05-21,capital,129.23,132.5,102.1,121.27666666666669,-9,-3,-24,6,-12.0,1.598267975359101e7
2021-05-21,central,157.8,172.06,126.92,152.26000000000002,5,1,-16,3,-3.3333333333333335,1.404083336902863e7
