date,apple_driving,apple_transit,apple_walking,apple,google_retail,google_grocery,google_workplaces,google_residential,google,applegoogle
2020-10-11,-0.14903851012249258,-1.3662713310998917,-0.8544430584744787,-0.7547570598661193,-0.661627254539316,-0.1544305033961094,-1.063979219642143,0.33166145095350263,-0.6525803800615034,-0.7036687199638114
2020-10-12,-0.19654379062716404,-1.4326762287704817,-0.9507579978278963,-0.8269304138752424,-0.7157603935470782,-0.1907670924304881,-1.063979219642143,0.39799374114420316,-0.6882255268715856,-0.757577970373414
2020-10-13,-0.2460445907517799,-1.5036954907769946,-1.042285352476613,-0.8996041242445912,-0.7458343596625017,-0.17259879791329874,-1.063979219642143,0.44774295878722864,-0.6964513299816044,-0.7980277271130978
2020-10-14,-0.3118073865852059,-1.5746728040168172,-1.1371217730241676,-0.9800760715452601,-0.7759083257779251,-0.16351465065470408,-1.083150016392452,0.49749217643025395,-0.7129029362016425,-0.8464895038734512
2020-10-15,-0.30891835071752366,-1.617963931241106,-1.1113533024076825,-0.9825534457190606,-0.7518491528855863,-0.1544305033961094,-1.083150016392452,0.48090910388257885,-0.6991932643516109,-0.8408733550353358
2020-10-16,-0.33605146077379716,-1.6644431647338502,-1.148914720642367,-1.0202144146862826,-0.757863946108671,-0.1544305033961094,-1.0735646180172975,0.49749217643025395,-0.6991932643516109,-0.8597038395189467
2020-10-17,-0.36595447119805424,-1.711341885893497,-1.1983394921526738,-1.063245061665682,-0.7819231190010097,-0.16351465065470408,-1.0735646180172975,0.5306583215256043,-0.7129029362016424,-0.8880739989336621
2020-10-18,-0.39526180412382006,-1.7553041933848288,-1.2285083163580395,-1.0985018793410892,-0.7879379122240945,-0.16351465065470408,-1.0735646180172975,0.5472413940732793,-0.7156448705716488,-0.9070733749563691
2020-10-19,-0.42010155581090175,-1.781480223799515,-1.246461759000672,-1.1225189846319164,-0.7759083257779251,-0.13626220887892007,-1.0735646180172975,0.5472413940732793,-0.7019351987216171,-0.9122270916767667
2020-10-20,-0.47216376917903075,-1.8042164553456046,-1.3213733784977757,-1.1764354333996385,-0.7999674986702638,-0.16351465065470408,-1.0927354147676063,0.5804075391686296,-0.726612608051674,-0.9515240207256563
2020-10-21,-0.5529674218493585,-1.845829631902285,-1.4523279013028616,-1.2670487498551233,-0.8480858444549413,-0.17259879791329874,-1.111906211517915,0.6301567568116551,-0.7567738861217435,-1.0119113179884334
2020-10-22,-0.6206661695528809,-1.869237043715418,-1.5339280582550636,-1.3298861864112577,-0.896204190239619,-0.2180195342062721,-1.1406624066433784,0.6633229019070053,-0.8006448360418448,-1.0652655112265512
2020-10-23,-0.6714178924243289,-1.8945321500296106,-1.6191189037357916,-1.3875736136011667,-0.9563521224704657,-0.25435612324065077,-1.1885893985191507,0.7130721195500307,-0.8527415890719646,-1.1201576013365657
2020-10-24,-0.7171957081833759,-1.9213374119446494,-1.6866379292035754,-1.43753602674174,-0.992440881808974,-0.2452719759820561,-1.2461017887700774,0.7628213371930562,-0.8829028671420341,-1.1602194469418872
2020-10-25,-0.75779112970555,-1.9433185656903154,-1.7465883464984848,-1.4813477177956378,-1.0345444343705668,-0.2452719759820561,-1.3036141790210038,0.8125705548360814,-0.9185480139521163,-1.199947865873877
2020-10-26,-0.7960931928585324,-1.9474714935926456,-1.8032649007232668,-1.5178981397194329,-1.0766479869321597,-0.25435612324065077,-1.3611265692719308,0.8623197724791068,-0.9569350951322048,-1.2374166174258188
2020-10-27,-0.8265918807812803,-1.9789750173769882,-1.8487821582466477,-1.5553394400407023,-1.1127367462706679,-0.23618782872346145,-1.4090535611477026,0.8954859175744573,-0.9816125044622616,-1.268475972251482
2020-10-28,-0.8341867688870428,-2.0071226398261137,-1.8865547934535989,-1.579734863555115,-1.1367959191630064,-0.20893538694767746,-1.4761513497737837,0.9120689901221324,-1.0035479794223119,-1.2916414214887135
2020-10-29,-0.8752289485330849,-2.04986843308343,-1.9503071162493006,-1.6310885114533888,-1.1969438513938535,-0.25435612324065077,-1.5432491383998652,0.9452351352174825,-1.0638705355624511,-1.34747952350792
2020-10-30,-0.8863979016297943,-2.0822528809682663,-1.9623816864971888,-1.649272193812806,-1.1849142649476838,-0.22710368146486679,-1.6007615286507915,0.9618182077651578,-1.0666124699324575,-1.3579423318726318
2020-10-31,-0.9071274785772873,-2.112078454085,-1.989206241975005,-1.6757422656501053,-1.2029586446169382,-0.2634402704992455,-1.629517723776255,0.9949843528605079,-1.0940318136325207,-1.3848870396413129
2020-11-01,-0.9268444037773452,-2.1433722340358905,-2.0188822265784157,-1.7032130502078557,-1.2029586446169382,-0.2634402704992455,-1.6486885205265638,1.0281504979558582,-1.0995156823725332,-1.4013643662901945
