"date","family","colleagues","friends","strangers","nrow","total"
2020-10-20,1.8040221697693342,2.273963675443692,2.548203701797049,5.352049720429089,697.8571428571429,11.978239267439164
2020-10-21,1.701043969118197,2.4223261682949238,2.545637733446521,5.25172055760971,732.5714285714286,11.920728428469355
2020-10-22,1.6670606258256744,2.469228801551673,2.5695206639843375,5.3564753423602935,728.0,12.06228543372198
2020-10-23,1.591048638134874,2.3926254670445766,2.5126984227097333,5.210944061580916,782.4285714285714,11.7073165894701
2020-10-24,1.5368044377769496,2.3625386803157284,2.4152587809004182,5.062015340462701,770.4285714285714,11.376617239455799
2020-10-25,1.5456626413305774,2.3525192622520086,2.2663528922685026,5.203153162451587,750.4285714285714,11.367687958302673
2020-10-26,1.53795843695436,2.3848647485620096,2.2191324202785836,5.180119309776595,784.7142857142857,11.322074915571548
2020-10-27,1.5687877604974045,2.4755067610791492,2.2197852354713734,4.901262492745217,795.2857142857143,11.165342249793145
2020-10-28,1.55943257693161,2.428004521064998,2.2016252580830185,4.91673541453123,742.8571428571429,11.105797770610852
2020-10-29,1.5422016757605692,2.422661106165998,2.123002619600313,4.751785513866117,742.7142857142857,10.839650915392996
2020-10-30,1.5467820526513887,2.4151346400619373,2.1015732045694677,4.401314783797372,698.4285714285714,10.464804681080164
2020-10-31,1.5547371154111715,2.415279329557137,2.0535603117632233,4.320509989942729,676.4285714285714,10.344086746674261
2020-11-01,1.541704804157723,2.4171501479609168,1.9986316338837258,4.509417350458042,698.4285714285714,10.46690393646041
2020-11-02,1.5409253825253977,2.3931399725194495,2.006429941659121,4.780552769340913,651.8571428571429,10.721048066044881
2020-11-03,1.4736196570949498,2.3563066286056724,2.002982833294223,4.797032867527425,604.5714285714286,10.629941986522269
2020-11-04,1.4988025889996361,2.384516355210441,1.9940537889289798,4.681954133030288,610.5714285714286,10.559326866169345
2020-11-05,1.4901891436214851,2.3504198352465235,1.9533425891948488,4.499519294688172,639.8571428571429,10.29347086275103
2020-11-06,1.5005530552499822,2.3364407942480194,1.9223311003896113,4.624412034358879,634.2857142857143,10.383736984246491
2020-11-07,1.5143989679437893,2.347576757448171,1.9686074820795165,4.606914170817949,629.1428571428571,10.437497378289425
2020-11-08,1.5639842072792969,2.3025768668837023,2.0132800609178685,4.0115893562116876,594.4285714285714,9.891430491292555
2020-11-09,1.6141911789161478,2.2900925470250137,2.008403801679509,3.579026109341798,617.2857142857143,9.491713636962471
2020-11-10,1.6808905362045397,2.329372426821423,2.0887951975777974,4.234138301982213,622.0,10.333196462585974
2020-11-11,1.6581442273220588,2.3285351450663763,2.0709844931051857,4.154296115221094,630.4285714285714,10.211959980714713
2020-11-12,1.6822258599751199,2.3510890479834754,2.0426920913987408,4.349245959565612,604.0,10.425252958922949
2020-11-13,1.710593221777107,2.3741854024425746,2.113563318020126,4.41303619844356,589.7142857142857,10.61137814068337
2020-11-14,1.7261389676202321,2.382671175183917,2.0942152600519877,4.548032029974871,567.5714285714286,10.751057432831008
2020-11-15,1.6614820513278021,2.3703694193073948,2.0939194110411856,4.772907621672893,581.8571428571429,10.898678503349275
2020-11-16,1.6153489560970018,2.3940892169786006,2.0894447758180594,4.832141462578966,546.4285714285714,10.931024411472626
2020-11-17,1.5750509481773631,2.3047768793190855,1.9943979342040028,4.375930780567301,591.5714285714286,10.250156542267751
2020-11-18,1.589951719187949,2.305118226069479,1.9573782343847732,4.401284596327643,608.2857142857143,10.253732775969842
2020-11-19,1.58824770891251,2.3007811345895304,2.021945096094492,4.8802913039057785,610.4285714285714,10.79126524350231
2020-11-20,1.561616568004274,2.281886854231889,2.0372218607953463,5.435974404263078,625.4285714285714,11.316699687294587
2020-11-21,1.531006291205038,2.2495769419536935,2.092179122438181,5.536752430134684,652.4285714285714,11.409514785731593
2020-11-22,1.5192279605014736,2.219488844692699,2.0878020742527217,5.757804742308492,638.1428571428571,11.584323621755384
2020-11-23,1.5343943383366543,2.219595112880908,2.1265499988440886,5.893851638369121,652.1428571428571,11.774391088430772
2020-11-24,1.5458614491338885,2.1911268955912546,2.124799394413978,5.854702280295752,637.7142857142857,11.716490019434874
2020-11-25,1.5071895684933871,2.156033382592598,2.140205200343554,6.137865822553486,611.8571428571429,11.941293973983027
2020-11-26,1.529454803258622,2.143591137337853,2.159426603939958,5.513163961914126,601.1428571428571,11.345636506450559
2020-11-27,1.5970002456537031,2.161601027741488,2.1670615945841702,5.375340328049995,552.5714285714286,11.301003196029356
2020-11-28,1.593742874713982,2.116253628131573,2.090751185563185,5.437674017836372,535.0,11.23842170624511
2020-11-29,1.5932926462822934,2.153774243854498,2.0916394557923206,4.960911898228619,544.2857142857143,10.799618244157731
2020-11-30,1.5626016069799744,2.0393455857933356,2.0791609936170725,4.975326598816758,526.1428571428571,10.656434785207141
2020-12-01,1.5325825099768708,2.0633979014376616,2.046257293705421,5.251872789619292,507.42857142857144,10.894110494739246
2020-12-02,1.5416153157280987,2.0643264711951415,2.093121936420521,5.318451853964108,528.5714285714286,11.017515577307867
2020-12-03,1.523192329249557,2.096005446797728,2.054412476299024,5.612222368857307,541.2857142857143,11.28583262120362
2020-12-04,1.4696284230949306,2.109889678952406,2.0074876402877107,5.2445244863101745,546.1428571428571,10.83153022864522
2020-12-05,1.4564405304374899,2.155960405867927,1.9952982579608036,5.286228214801723,547.7142857142857,10.893927409067942
2020-12-06,1.4387459984794386,2.107187705298337,1.9124100770097734,5.549221012801333,571.2857142857143,11.007564793588882
2020-12-07,1.4454845996636536,2.1435890485374673,1.8098031110743829,5.618355749304048,579.0,11.01723250857955
2020-12-08,1.4163280975395023,2.080444689503777,1.80152587414942,5.2668488313216235,615.8571428571429,10.565147492514324
2020-12-09,1.4469509463559782,2.0480476437554755,1.7337400945112953,5.1852933256096065,598.0,10.414032010232356
2020-12-10,1.3754863482742337,1.9676787308269839,1.676920058015204,5.056739309920545,596.4285714285714,10.076824447036968
2020-12-11,1.3495526516134038,1.8946835506669795,1.5778036596293892,5.208065998203984,641.5714285714286,10.030105860113755
2020-12-12,1.336179327689621,1.7859242671370537,1.5512989716568115,4.795204318599184,660.7142857142857,9.46860688508267
2020-12-13,1.3404422456227518,1.7635415055217696,1.5056954110836462,4.532174574786765,623.8571428571429,9.141853737014932
2020-12-14,1.3301857906027623,1.688584872273556,1.4835958254682353,4.32367056504849,642.2857142857143,8.826037053393044
2020-12-15,1.341349235408676,1.6375840662359733,1.4185745020522842,4.73046204667208,636.5714285714286,9.127969850369013
2020-12-16,1.300104672313783,1.5691032168892953,1.3963697634499943,4.516417882398584,653.7142857142857,8.781995535051657
2020-12-17,1.3402332044510827,1.5714155308140114,1.3435774486822467,4.19573587022381,664.4285714285714,8.45096205417115
2020-12-18,1.3643641960122372,1.5383996099229587,1.3387864808699972,3.8032484575238485,657.0,8.044798744329041
2020-12-19,1.4232597192556875,1.5095376539329106,1.319091798592572,3.7789311768484213,687.7142857142857,8.030820348629591
2020-12-20,1.5120085571856536,1.418641310579951,1.2937509247159065,4.0601730423581825,696.4285714285714,8.284573834839694
2020-12-21,1.7108238334175252,1.4102174522844073,1.3107860766954553,4.0134066743771015,638.0,8.445234036774488
2020-12-22,2.0610599516621178,1.2991891405145706,1.3156990074558437,3.468989540976917,668.7142857142857,8.144937640609449
2020-12-23,2.321211114257934,1.1713628096267974,1.2874419491671094,3.0383550059094646,650.1428571428571,7.8183708789613044
2020-12-24,2.473639533396679,1.1257232202150262,1.2597558444994263,2.857257098408819,647.7142857142857,7.716375696519951
2020-12-25,2.510170288188969,1.0406553676568013,1.2192007264316598,2.928614203510166,649.1428571428571,7.698640585787595
2020-12-26,2.575127975954693,1.0142530160889638,1.269258012466184,2.897667176627708,571.7142857142857,7.756306181137548
2020-12-27,2.5513426948760385,0.908883567410825,1.2893267774993125,2.4658640866281507,526.8571428571429,7.215417126414326
2020-12-28,2.4061856009318823,0.8029297121308241,1.2543800093989057,2.709242621111806,497.42857142857144,7.172737943573418
2020-12-29,2.2768579036694025,0.8463288954756596,1.382658132242246,2.6819249307506374,380.57142857142856,7.187769862137946
