date,cases,deaths,cases_smoothed,deaths_smoothed,population,cases_per_100000,deaths_per_100000,vaccinated,fraction_vaccinated,week,region
2021-01-22,3723,59,3285.8571428571427,71.42857142857143,10230185,32.119234821825245,0.6982138781319344,132054,0.012908270964796823,55,Sweden
2021-01-23,2368,64,3208.1428571428573,67.85714285714286,10230185,31.359578122417698,0.6633031842253377,132054,0.012908270964796823,56,Sweden
2021-01-24,1147,51,3087.714285714286,63.142857142857146,10230185,30.182389523887256,0.61722106826863,237253,0.023191467211981016,56,Sweden
2021-01-25,1884,59,2826.4285714285716,58.42857142857143,10230185,27.628323157680644,0.5711389523119224,237253,0.023191467211981016,56,Sweden
2021-01-26,4188,67,2902.285714285714,58.285714285714285,10230185,28.369826296256754,0.5697425245556584,237253,0.023191467211981016,56,Sweden
2021-01-27,4106,54,2949.0,57.285714285714285,10230185,28.826458172555043,0.5599675302618113,237253,0.023191467211981016,56,Sweden
2021-01-28,2369,55,2951.4285714285716,55.57142857142857,10230185,28.850197444411528,0.5432103971866449,237253,0.023191467211981016,56,Sweden
2021-01-29,4254,58,2904.0,53.714285714285715,10230185,28.38658342933192,0.5250568363552147,237253,0.023191467211981016,56,Sweden
2021-01-30,2695,57,2922.1428571428573,50.285714285714285,10230185,28.563929754377437,0.4915425702048818,237253,0.023191467211981016,57,Sweden
2021-01-31,1164,39,2869.4285714285716,50.0,10230185,28.048647912316067,0.488749714692354,301982,0.02951872326844529,57,Sweden
2021-02-01,1552,46,3016.0,46.42857142857143,10230185,29.481382790242797,0.4538390207857574,301982,0.02951872326844529,57,Sweden
2021-02-02,4315,43,2874.0,43.285714285714285,10230185,28.093333600516512,0.42311761014795224,301982,0.02951872326844529,57,Sweden
2021-02-03,3737,52,2822.285714285714,39.857142857142854,10230185,27.587826752748988,0.3896033439976193,301982,0.02951872326844529,57,Sweden
2021-02-04,3395,30,2800.714285714286,38.42857142857143,10230185,27.376966161553145,0.3756390664349807,301982,0.02951872326844529,57,Sweden
2021-02-05,3260,36,2794.0,37.42857142857143,10230185,27.311334057008743,0.36586407214113364,301982,0.02951872326844529,57,Sweden
2021-02-06,2333,33,2758.714285714286,34.857142857142854,10230185,26.96641640121157,0.3407283725283839,301982,0.02951872326844529,58,Sweden
2021-02-07,1013,29,2846.714285714286,31.285714285714285,10230185,27.826615899070113,0.3058176786217872,345327,0.03375569454511331,58,Sweden
2021-02-08,1505,39,2905.4285714285716,31.714285714285715,10230185,28.400547706894564,0.31000696189057886,345327,0.03375569454511331,58,Sweden
2021-02-09,4068,25,2949.5714285714284,30.571428571428573,10230185,28.8320438835801,0.2988355398404679,345327,0.03375569454511331,58,Sweden
2021-02-10,4353,27,3012.1428571428573,29.428571428571427,10230185,29.443679240823677,0.28766411779035694,345327,0.03375569454511331,58,Sweden
2021-02-11,3806,33,3040.4285714285716,29.285714285714285,10230185,29.72017193656392,0.2862676900340931,345327,0.03375569454511331,58,Sweden
2021-02-12,3569,28,3097.1428571428573,27.0,10230185,30.274553755800678,0.26392484593387117,345327,0.03375569454511331,58,Sweden
2021-02-13,2771,25,3116.8571428571427,26.571428571428573,10230185,30.467260786165085,0.2597355626650796,345327,0.03375569454511331,59,Sweden
2021-02-14,1211,28,3204.285714285714,27.571428571428573,10230185,31.32187457299857,0.2695105569589267,391798,0.03829823214340699,59,Sweden
2021-02-15,1902,23,3251.1428571428573,25.285714285714285,10230185,31.77990287705313,0.24716771285870476,391798,0.03829823214340699,59,Sweden
2021-02-16,4206,22,3316.714285714286,24.857142857142858,10230185,32.420863217178244,0.24297842958991317,391798,0.03829823214340699,59,Sweden
2021-02-17,4965,34,3318.1428571428573,25.428571428571427,10230185,32.43482749474088,0.2485641406149686,391798,0.03829823214340699,59,Sweden
2021-02-18,4134,17,3373.5714285714284,24.428571428571427,10230185,32.97664146417126,0.23878914632112153,391798,0.03829823214340699,59,Sweden
2021-02-19,4028,25,3465.1428571428573,24.714285714285715,10230185,33.8717516559364,0.2415820018336493,391798,0.03829823214340699,59,Sweden
2021-02-20,2781,29,3636.714285714286,23.428571428571427,10230185,35.54886139120931,0.22901415202727443,391798,0.03829823214340699,60,Sweden
2021-02-21,1599,21,3638.4285714285716,22.285714285714285,10230185,35.565618524284474,0.2178427299771635,462045,0.045164872385005744,60,Sweden
2021-02-22,2543,25,3738.0,22.714285714285715,10230185,36.53892867040039,0.22203201324595512,462045,0.045164872385005744,60,Sweden
2021-02-23,5407,13,3817.285714285714,21.714285714285715,10230185,37.313946075126836,0.21225701895210808,462045,0.045164872385005744,60,Sweden
2021-02-24,4977,26,3863.8571428571427,20.285714285714285,10230185,37.769181523668856,0.19829274138946934,462045,0.045164872385005744,60,Sweden
2021-02-25,4831,20,3812.8571428571427,20.857142857142858,10230185,37.27065681468265,0.20387845241452485,462045,0.045164872385005744,60,Sweden
2021-02-26,4583,18,3853.5714285714284,20.714285714285715,10230185,37.66863872521785,0.20248202465826096,462045,0.045164872385005744,60,Sweden
2021-02-27,3107,19,3965.4285714285716,22.142857142857142,10230185,38.76204165837247,0.21644630222089967,462045,0.045164872385005744,61,Sweden
2021-02-28,1242,25,3950.5714285714284,21.0,10230185,38.61681317172103,0.2052748801707887,563888,0.05512001982368843,61,Sweden
2021-03-01,2828,24,3957.8571428571427,20.857142857142858,10230185,38.68803098729048,0.20387845241452485,563888,0.05512001982368843,61,Sweden
2021-03-02,6190,23,3884.4285714285716,20.428571428571427,10230185,37.97026712057086,0.1996891691457332,563888,0.05512001982368843,61,Sweden
2021-03-03,4873,18,3934.1428571428573,19.428571428571427,10230185,38.45622397975068,0.18991417485188614,563888,0.05512001982368843,61,Sweden
2021-03-04,4882,19,3964.0,18.285714285714285,10230185,38.748077380809825,0.17874275280177518,563888,0.05512001982368843,61,Sweden
2021-03-05,4069,15,3843.0,18.285714285714285,10230185,37.565303071254334,0.17874275280177518,563888,0.05512001982368843,61,Sweden
2021-03-06,3455,12,3805.5714285714284,17.857142857142858,10230185,37.1994389991132,0.1745534695329836,563888,0.05512001982368843,62,Sweden
2021-03-07,1451,17,3870.5714285714284,18.285714285714285,10230185,37.83481362821326,0.17874275280177518,716064,0.06999521514029317,62,Sweden
2021-03-08,1981,24,3935.0,17.714285714285715,10230185,38.46460254628827,0.17315704177671973,716064,0.06999521514029317,62,Sweden
2021-03-09,5928,20,4067.1428571428573,18.285714285714285,10230185,39.75629822083234,0.17874275280177518,716064,0.06999521514029317,62,Sweden
2021-03-10,5328,21,4138.142857142857,19.285714285714285,10230185,40.45032281569548,0.18851774709562227,716064,0.06999521514029317,62,Sweden
2021-03-11,5333,15,4079.285714285714,20.0,10230185,39.874994580114766,0.19549988587694161,716064,0.06999521514029317,62,Sweden
2021-03-12,4994,19,4184.142857142857,19.571428571428573,10230185,40.89997255321244,0.19131060260815003,716064,0.06999521514029317,62,Sweden
2021-03-13,3952,19,4306.857142857143,18.857142857142858,10230185,42.099503995843115,0.18432846382683069,716064,0.06999521514029317,63,Sweden
2021-03-14,1039,22,4464.428571428572,18.571428571428573,10230185,43.63976381100216,0.18153560831430293,898150,0.08779411125018756,63,Sweden
2021-03-15,2715,21,4522.142857142857,19.0,10230185,44.203920624532756,0.18572489158309452,898150,0.08779411125018756,63,Sweden
2021-03-16,6787,15,4580.714285714285,17.857142857142858,10230185,44.776456004600945,0.1745534695329836,898150,0.08779411125018756,63,Sweden
2021-03-17,6431,19,4641.857142857143,18.714285714285715,10230185,45.37412708428189,0.18293203607056682,898150,0.08779411125018756,63,Sweden
2021-03-18,5737,18,4719.0,18.142857142857142,10230185,46.128198072664375,0.17734632504551132,898150,0.08779411125018756,63,Sweden
2021-03-19,5404,11,4715.0,17.428571428571427,10230185,46.089098095488986,0.17036418626419195,898150,0.08779411125018756,63,Sweden
2021-03-20,4380,25,4838.571428571428,17.285714285714285,10230185,47.29700810465723,0.1689677585079281,898150,0.08779411125018756,64,Sweden
2021-03-21,1579,18,5020.857142857143,16.714285714285715,10230185,49.07884992164993,0.16338204748287266,1017133,0.09942469271083564,64,Sweden
2021-03-22,2687,16,5110.571428571428,17.285714285714285,10230185,49.95580655258364,0.1689677585079281,1017133,0.09942469271083564,64,Sweden
2021-03-23,7652,14,5237.714285714285,18.857142857142858,10230185,51.19862725565848,0.18432846382683069,1017133,0.09942469271083564,64,Sweden
2021-03-24,7707,15,5354.285714285715,18.0,10230185,52.33811230476981,0.17594989728924745,1017133,0.09942469271083564,64,Sweden
2021-03-25,6365,22,5411.571428571428,17.857142857142858,10230185,52.8980798350316,0.1745534695329836,1017133,0.09942469271083564,64,Sweden
2021-03-26,6294,22,5450.857142857143,18.857142857142858,10230185,53.28209746800418,0.18432846382683069,1017133,0.09942469271083564,64,Sweden
2021-03-27,5196,19,5567.428571428572,19.142857142857142,10230185,54.421582517115496,0.1871213193393584,1017133,0.09942469271083564,65,Sweden
2021-03-28,1980,17,5650.714285714285,20.285714285714285,10230185,55.23569989901732,0.19829274138946934,1145996,0.1120210436077158,65,Sweden
2021-03-29,2962,23,5738.142857142857,20.714285714285715,10230185,56.09031368585081,0.20248202465826096,1145996,0.1120210436077158,65,Sweden
2021-03-30,8468,16,5815.714285714285,20.714285714285715,10230185,56.84857395750209,0.20248202465826096,1145996,0.1120210436077158,65,Sweden
2021-03-31,8290,23,5559.571428571428,20.571428571428573,10230185,54.34477899052098,0.20108559690199712,1145996,0.1120210436077158,65,Sweden
2021-04-01,6977,25,5483.714285714285,20.142857142857142,10230185,53.603275851944865,0.1968963136332055,1145996,0.1120210436077158,65,Sweden
2021-04-02,6837,22,5503.857142857143,20.285714285714285,10230185,53.80017216557807,0.19829274138946934,1145996,0.1120210436077158,65,Sweden
2021-04-03,3403,18,5267.285714285715,19.857142857142858,10230185,51.487687801205105,0.19410345812067772,1145996,0.1120210436077158,66,Sweden
2021-04-04,1449,14,5201.0,19.714285714285715,10230185,50.83974532229867,0.1927070303644139,1343260,0.1313035883515303,66,Sweden
2021-04-05,3103,24,5312.857142857143,19.285714285714285,10230185,51.93314825545328,0.18851774709562227,1343260,0.1313035883515303,66,Sweden
2021-04-06,6812,13,5426.142857142857,19.571428571428573,10230185,53.040515466170525,0.19131060260815003,1343260,0.1313035883515303,66,Sweden
2021-04-07,7826,22,5743.714285714285,18.571428571428573,10230185,56.144774368345104,0.18153560831430293,1343260,0.1313035883515303,66,Sweden
2021-04-08,7760,22,5878.142857142857,19.0,10230185,57.458812886989406,0.18572489158309452,1343260,0.1313035883515303,66,Sweden
2021-04-09,7630,24,5931.0,17.857142857142858,10230185,57.97549115680704,0.1745534695329836,1343260,0.1313035883515303,66,Sweden
2021-04-10,5626,11,6224.857142857143,19.0,10230185,60.84794305144182,0.18572489158309452,1343260,0.1313035883515303,67,Sweden
2021-04-11,2390,17,6120.142857142857,19.857142857142858,10230185,59.8243615061004,0.19410345812067772,1595512,0.15596120695764543,67,Sweden
2021-04-12,3473,16,6106.571428571428,20.285714285714285,10230185,59.69170086925533,0.19829274138946934,1595512,0.15596120695764543,67,Sweden
2021-04-13,8869,21,5936.571428571428,18.857142857142858,10230185,58.029951839301326,0.18432846382683069,1595512,0.15596120695764543,67,Sweden
2021-04-14,7093,28,5844.857142857143,20.142857142857142,10230185,57.13344521977992,0.1968963136332055,1595512,0.15596120695764543,67,Sweden
2021-04-15,7665,25,5862.571428571428,20.0,10230185,57.30660226155664,0.19549988587694161,1595512,0.15596120695764543,67,Sweden
2021-04-16,6440,14,5754.0,19.857142857142858,10230185,56.245317166796106,0.19410345812067772,1595512,0.15596120695764543,67,Sweden
2021-04-17,4984,20,5563.857142857143,20.571428571428573,10230185,54.3866718232089,0.20108559690199712,1595512,0.15596120695764543,68,Sweden
2021-04-18,2514,16,5651.428571428572,20.0,10230185,55.242682037798645,0.19549988587694161,2004380,0.1959280306270121,68,Sweden
2021-04-19,2713,15,5449.285714285715,18.714285714285715,10230185,53.266736762685284,0.18293203607056682,2004380,0.1959280306270121,68,Sweden
