date,cases,hospits,deaths,strangers,google,apple,rw,region
2020-12-27,416,17,5,-0.39784516444051343,-8.785714285714285,-32.13375796178373,35,south
2020-12-28,568,41,2,-0.12373128887912543,-8.081632653061225,-28.789434245035853,35,south
2020-12-29,520,29,7,-0.02269391254210329,-8.142857142857144,-28.84563506931461,35,south
2020-12-30,480,17,5,-0.02098107447728159,-7.459183673469388,-28.54252529037119,35,south
2020-12-31,242,13,5,-0.004303272884672027,-7.357142857142856,-27.85050580741876,35,south
2021-01-01,231,21,3,-0.012593882261070388,-7.122448979591837,-27.983889097040343,35,south
2021-01-02,436,18,4,-0.01777696844978771,-7.030612244897959,-27.834769576620708,35,south
2021-01-03,330,10,4,-0.29974345977357775,-7.469387755102041,-28.079055826152377,35,south
2021-01-04,458,28,4,-0.5488696241921451,-6.836734693877551,-27.623829149494444,35,south
2021-01-05,315,21,2,-0.6499887019116501,-5.397959183673469,-25.55526414387434,35,south
2021-01-06,279,20,8,-0.6457344267415202,-5.316326530612245,-25.1352566504311,35,south
2021-01-07,336,17,5,-0.6395225881796187,-5.346938775510205,-25.115024353690746,35,south
2021-01-08,253,22,3,-0.6692645019471983,-5.479591836734694,-25.058074185088273,35,south
2021-01-09,223,13,5,-0.6918049000237135,-5.5102040816326525,-25.13525665043109,35,south
2021-01-10,185,16,8,-0.568774789882807,-5.520408163265307,-24.6680404645937,35,south
2021-01-11,196,24,2,-0.5633310358293099,-5.510204081632654,-24.14837017609614,35,south
2021-01-12,178,21,6,-0.5697854450454485,-5.5102040816326525,-23.599850131135472,35,south
2021-01-13,171,12,3,-0.5480267500125051,-5.520408163265307,-23.06744098913472,35,south
2021-01-14,187,17,4,-0.5567280817209901,-5.448979591836735,-22.336080929187162,35,south
2021-01-15,118,15,3,-0.5294906692490152,-5.459183673469388,-21.790558261521372,35,south
2021-01-16,72,13,6,-0.4882114211055989,-5.540816326530612,-20.84825777444754,35,south
2021-01-17,78,5,5,-0.6072341000763268,-5.540816326530612,-20.592356687898278,35,south
2021-01-18,119,22,5,-0.6403023589810897,-5.53061224489796,-20.122892469089734,35,south
2021-01-19,112,10,3,-0.6387436533533218,-5.4897959183673475,-19.59123267141269,35,south
2021-01-20,110,6,8,-0.6670466052725013,-5.438775510204082,-19.16185837392299,35,south
2021-01-21,120,9,4,-0.4320510880332704,-5.397959183673469,-18.665043087298784,35,south
2021-01-22,95,11,6,-0.23491969460904671,-5.316326530612245,-18.44548520044977,35,south
2021-01-23,84,4,6,-0.29526523654702164,-5.224489795918367,-18.319595354065363,35,south
2021-01-24,55,8,2,-0.28608621732261075,-5.193877551020408,-17.85162982390424,35,south
2021-01-25,83,7,4,-0.013482017003751512,-5.122448979591836,-17.881978269014773,35,south
2021-01-26,94,5,1,0.03940613086977107,-4.948979591836734,-17.330086174597376,35,south
2021-01-27,63,5,4,0.04963688388551213,-4.775510204081632,-16.46684151367566,35,south
2021-01-28,71,7,2,-0.19635864207986253,-4.653061224489796,-15.946796553016245,35,south
2021-01-29,45,6,3,-0.3602876795297768,-4.581632653061224,-15.194080179842775,35,south
2021-01-30,38,3,3,-0.16948880017867696,-4.520408163265306,-14.790558261521292,35,south
2021-01-31,45,7,1,-0.1910023975199222,-4.510204081632654,-14.102285500187463,35,south
2021-02-01,65,5,2,-0.4382356087217406,-4.4897959183673475,-13.964780816785424,35,south
2021-02-02,62,3,1,-0.469744980247053,-4.551020408163265,-14.37542150618223,35,south
2021-02-03,55,2,5,-0.35848419299925893,-4.612244897959185,-15.016110902960042,35,south
2021-02-04,68,4,2,-0.3639157534627929,-4.744897959183673,-15.894717122517932,35,south
2021-02-05,67,4,1,-0.3951660835245169,-4.806122448979592,-16.97227426002263,35,south
2021-02-06,69,2,1,-0.5514986065232658,-4.79591836734694,-17.847133757961934,35,south
2021-02-07,76,1,1,-0.5375375061998657,-4.653061224489796,-18.32071937055093,35,south
2021-02-08,67,4,1,-0.4709718707190528,-4.591836734693878,-18.047583364556182,35,south
2021-02-09,72,1,2,-0.46626262933160834,-4.5102040816326525,-17.002997377295014,35,south
2021-02-10,88,5,3,-0.5688019468554335,-4.387755102040816,-16.02210565754978,35,south
2021-02-11,59,5,0,-0.5468983123396491,-4.040816326530612,-14.600224803297246,35,south
2021-02-12,39,2,1,-0.5108320456914941,-4.030612244897959,-13.733233420756967,35,south
2021-02-13,56,2,2,-0.46136997491529197,-4.091836734693878,-11.941176470588342,35,south
2021-02-14,44,3,0,-0.44965499941384346,-4.081632653061225,-9.819033345822476,35,south
2021-02-15,63,4,0,-0.5168461797795019,-4.091836734693877,-8.154364930685718,35,south
2021-02-16,84,2,1,-0.5253367688383419,-4.214285714285714,-7.454477332334259,35,south
2021-02-17,76,4,1,-0.5365573439853213,-4.244897959183675,-6.683776695391572,35,south
2021-02-18,87,4,1,-0.5418924849984526,-4.29591836734694,-5.928437617085087,35,south
2021-02-19,50,1,0,-0.6069873356322074,-4.1020408163265305,-4.83589359310606,35,south
2021-02-20,65,1,0,-0.35320744064066834,-3.928571428571428,-4.983514424878269,35,south
2021-02-21,80,1,1,-0.33657175740192624,-3.8469387755102034,-5.604720869239446,35,south
2021-02-22,82,4,0,-0.21896621075346434,-3.704081632653061,-6.0337204945673015,35,south
2021-02-23,61,2,0,-0.10646995378111779,-3.36734693877551,-5.245035593855407,35,south
2021-02-24,60,3,3,-0.10753849816540384,-3.1224489795918364,-4.922817534657193,35,south
2021-02-25,62,6,0,-0.05942052013457111,-2.989795918367347,-4.871112776320742,35,south
2021-02-26,45,3,0,-0.001375298208759812,-2.6428571428571432,-4.450355938553795,35,south
2021-02-27,50,4,1,-0.1516420357666015,-2.3163265306122454,-3.527163731734748,35,south
2021-02-28,46,1,1,-0.1491747654989899,-2.0408163265306127,-2.590108654926958,35,south
2021-03-01,64,2,1,-0.2523421097390661,-1.8061224489795915,-1.969651554889467,35,south
2020-02-26,0,0,0,0.0,0.0,0.0,1,central
2020-02-27,0,0,0,0.0,0.0,0.0,1,central
2020-02-28,0,0,0,0.0,0.0,0.0,1,central
2020-02-29,0,0,0,0.0,0.0,0.0,1,central
2020-03-01,0,0,0,0.0,0.0,0.0,1,central
2020-03-02,1,0,0,0.0,0.0,0.0,1,central
2020-03-03,0,0,0,0.0,0.0,0.0,1,central
2020-03-04,0,0,0,0.0,0.0,0.0,1,central
2020-03-05,0,0,0,0.0,0.0,0.0,1,central
2020-03-06,0,0,0,0.0,0.0,0.0,1,central
2020-03-07,0,0,0,0.0,0.0,0.0,1,central
2020-03-08,9,0,0,0.0,0.0,0.0,1,central
2020-03-09,49,0,0,0.0,0.0,0.0,1,central
2020-03-10,27,1,0,0.0,0.0,0.0,1,central
2020-03-11,43,2,0,0.0,0.0,0.0,1,central
2020-03-12,8,1,0,0.0,0.0,0.0,1,central
2020-03-13,1,3,0,0.0,0.0,0.0,1,central
2020-03-14,5,3,0,0.0,0.0,0.0,1,central
2020-03-15,3,3,0,0.0,0.0,0.0,1,central
2020-03-16,6,5,0,0.0,0.0,0.0,1,central
2020-03-17,6,5,0,0.0,0.0,0.0,1,central
2020-03-18,4,5,0,0.0,0.0,0.0,1,central
2020-03-19,16,6,0,0.0,0.0,0.0,2,central
2020-03-20,14,10,1,0.0,0.0,0.0,2,central
2020-03-21,6,4,0,0.0,0.0,0.0,2,central
2020-03-22,5,3,0,0.0,0.0,0.0,2,central
2020-03-23,11,10,0,0.0,0.0,0.0,2,central
2020-03-24,23,12,0,0.0,0.0,0.0,2,central
2020-03-25,19,12,1,0.0,0.0,0.0,2,central
2020-03-26,23,7,1,0.0,0.0,0.0,3,central
2020-03-27,31,18,2,0.0,0.0,0.0,3,central
2020-03-28,23,16,1,0.0,0.0,0.0,3,central
2020-03-29,12,9,3,0.0,0.0,0.0,3,central
2020-03-30,40,4,0,0.0,0.0,0.0,3,central
2020-03-31,24,4,1,0.0,0.0,0.0,3,central
2020-04-01,36,13,1,0.0,0.0,0.0,3,central
2020-04-02,53,6,0,0.0,0.0,0.0,4,central
2020-04-03,62,8,1,0.0,0.0,0.0,4,central
2020-04-04,16,0,0,0.0,0.0,0.0,4,central
2020-04-05,12,4,1,0.0,0.0,0.0,4,central
2020-04-06,47,7,4,0.0,0.0,0.0,4,central
2020-04-07,35,6,0,0.0,0.0,0.0,4,central
2020-04-08,19,5,0,0.0,0.0,0.0,4,central
2020-04-09,12,1,0,0.0,0.0,0.0,5,central
2020-04-10,7,1,0,0.0,0.0,0.0,5,central
2020-04-11,14,5,0,0.0,0.0,0.0,5,central
2020-04-12,13,3,1,0.0,0.0,0.0,5,central
2020-04-13,6,1,1,0.0,0.0,0.0,5,central
2020-04-14,25,3,1,0.0,0.0,0.0,5,central
2020-04-15,14,1,0,0.0,0.0,0.0,5,central
2020-04-16,17,1,1,0.0,0.0,0.0,6,central
2020-04-17,10,2,0,0.0,0.0,0.0,6,central
2020-04-18,3,1,1,0.0,0.0,0.0,6,central
2020-04-19,4,0,1,0.0,0.0,0.0,6,central
2020-04-20,6,2,0,0.0,0.0,0.0,6,central
2020-04-21,12,2,1,0.0,0.0,0.0,6,central
2020-04-22,2,3,1,0.0,0.0,0.0,6,central
2020-04-23,8,1,1,0.0,0.0,0.0,7,central
2020-04-24,5,1,0,0.0,0.0,0.0,7,central
2020-04-25,8,0,0,0.0,0.0,0.0,7,central
2020-04-26,7,1,0,0.0,0.0,0.0,7,central
2020-04-27,4,0,0,0.0,0.0,0.0,7,central
2020-04-28,0,1,0,0.0,0.0,0.0,7,central
2020-04-29,6,0,0,0.0,0.0,0.0,7,central
2020-04-30,2,0,1,0.0,0.0,0.0,8,central
2020-05-01,5,1,2,0.0,0.0,0.0,8,central
2020-05-02,6,0,0,0.0,0.0,0.0,8,central
2020-05-03,5,0,0,0.0,0.0,0.0,8,central
2020-05-04,4,0,0,0.0,0.0,0.0,8,central
2020-05-05,5,0,0,0.0,0.0,0.0,8,central
2020-05-06,2,0,0,0.0,0.0,0.0,8,central
2020-05-07,3,0,0,0.0,0.0,0.0,9,central
2020-05-08,3,1,0,0.0,0.0,0.0,9,central
2020-05-09,0,0,0,0.0,0.0,0.0,9,central
2020-05-10,4,1,0,0.0,0.0,0.0,9,central
2020-05-11,12,1,0,0.0,0.0,0.0,9,central
2020-05-12,9,0,0,0.0,0.0,0.0,9,central
2020-05-13,6,0,0,0.0,0.0,0.0,9,central
2020-05-14,8,2,0,0.0,0.0,0.0,10,central
2020-05-15,12,4,1,0.0,0.0,0.0,10,central
2020-05-16,3,2,0,0.0,0.0,0.0,10,central
2020-05-17,4,0,1,0.0,0.0,0.0,10,central
2020-05-18,10,2,0,0.0,0.0,0.0,10,central
2020-05-19,4,0,0,0.0,0.0,0.0,10,central
2020-05-20,4,0,1,0.0,0.0,0.0,10,central
2020-05-21,0,0,0,0.0,0.0,0.0,11,central
2020-05-22,4,0,0,0.0,0.0,0.0,11,central
2020-05-23,0,0,0,0.0,0.0,0.0,11,central
2020-05-24,1,0,0,0.0,0.0,0.0,11,central
2020-05-25,2,2,0,0.0,0.0,0.0,11,central
2020-05-26,5,3,2,0.0,0.0,0.0,11,central
2020-05-27,0,0,0,0.0,0.0,0.0,11,central
2020-05-28,2,0,0,0.0,0.0,0.0,12,central
2020-05-29,3,0,0,0.0,0.0,0.0,12,central
2020-05-30,1,0,0,0.0,0.0,0.0,12,central
2020-05-31,0,1,0,0.0,0.0,0.0,12,central
2020-06-01,2,1,0,0.0,0.0,0.0,12,central
2020-06-02,4,0,0,0.0,0.0,0.0,12,central
2020-06-03,1,0,0,0.0,0.0,0.0,12,central
2020-06-04,4,1,0,0.0,0.0,0.0,13,central
2020-06-05,2,1,1,0.0,0.0,0.0,13,central
2020-06-06,1,0,0,0.0,0.0,0.0,13,central
2020-06-07,0,1,0,0.0,0.0,0.0,13,central
2020-06-08,8,0,0,0.0,0.0,0.0,13,central
2020-06-09,2,0,0,0.0,0.0,0.0,13,central
2020-06-10,1,0,0,0.0,0.0,0.0,13,central
2020-06-11,0,0,0,0.0,0.0,0.0,14,central
2020-06-12,1,0,0,0.0,0.0,0.0,14,central
2020-06-13,0,0,0,0.0,0.0,0.0,14,central
2020-06-14,0,0,0,0.0,0.0,0.0,14,central
2020-06-15,0,0,0,0.0,0.0,0.0,14,central
2020-06-16,1,0,0,0.0,0.0,0.0,14,central
2020-06-17,2,1,0,0.0,0.0,0.0,14,central
2020-06-18,1,0,0,0.0,0.0,0.0,15,central
2020-06-19,0,0,0,0.0,0.0,0.0,15,central
2020-06-20,0,0,0,0.0,0.0,0.0,15,central
2020-06-21,1,0,0,0.0,0.0,0.0,15,central
2020-06-22,0,0,0,0.0,0.0,0.0,15,central
2020-06-23,2,0,0,0.0,0.0,0.0,15,central
2020-06-24,5,0,0,0.0,0.0,0.0,15,central
2020-06-25,1,0,0,0.0,0.0,0.0,16,central
2020-06-26,1,0,0,0.0,0.0,0.0,16,central
2020-06-27,0,0,0,0.0,0.0,0.0,16,central
2020-06-28,1,0,0,0.0,0.0,0.0,16,central
2020-06-29,2,0,0,0.0,0.0,0.0,16,central
2020-06-30,1,0,0,0.0,0.0,0.0,16,central
2020-07-01,0,0,0,0.0,0.0,0.0,16,central
2020-07-02,0,1,0,0.0,0.0,0.0,17,central
2020-07-03,0,0,0,0.0,0.0,0.0,17,central
2020-07-04,2,0,0,0.0,0.0,0.0,17,central
2020-07-05,1,1,0,0.0,0.0,0.0,17,central
2020-07-06,1,0,0,0.0,0.0,0.0,17,central
2020-07-07,1,0,0,0.0,0.0,0.0,17,central
2020-07-08,1,0,0,0.0,0.0,0.0,17,central
2020-07-09,0,1,0,0.0,0.0,0.0,18,central
2020-07-10,3,0,0,0.0,0.0,0.0,18,central
2020-07-11,2,0,0,0.0,0.0,0.0,18,central
2020-07-12,0,0,0,0.0,0.0,0.0,18,central
2020-07-13,2,0,0,0.0,0.0,0.0,18,central
2020-07-14,4,0,0,0.0,0.0,0.0,18,central
2020-07-15,2,0,0,0.0,0.0,0.0,18,central
2020-07-16,5,0,0,0.0,0.0,0.0,19,central
2020-07-17,0,0,0,0.0,0.0,0.0,19,central
2020-07-18,0,0,0,0.0,0.0,0.0,19,central
2020-07-19,0,0,0,0.0,0.0,0.0,19,central
2020-07-20,1,0,0,0.0,0.0,0.0,19,central
2020-07-21,0,0,0,0.0,0.0,0.0,19,central
2020-07-22,2,0,0,0.0,0.0,0.0,19,central
2020-07-23,5,0,0,0.0,0.0,0.0,20,central
2020-07-24,4,1,0,0.0,0.0,0.0,20,central
2020-07-25,3,1,0,0.0,0.0,0.0,20,central
2020-07-26,4,0,0,0.0,0.0,0.0,20,central
2020-07-27,10,0,0,0.0,0.0,0.0,20,central
2020-07-28,5,0,0,0.0,0.0,0.0,20,central
2020-07-29,9,0,0,0.0,0.0,0.0,20,central
2020-07-30,7,0,0,0.0,0.0,0.0,21,central
2020-07-31,11,1,0,0.0,0.0,0.0,21,central
2020-08-01,6,0,0,0.0,0.0,0.0,21,central
2020-08-02,3,0,0,0.0,0.0,0.0,21,central
2020-08-03,9,1,0,0.0,0.0,0.0,21,central
2020-08-04,12,0,0,0.0,0.0,0.0,21,central
2020-08-05,9,0,0,0.0,0.0,0.0,21,central
2020-08-06,14,1,0,0.0,0.0,0.0,22,central
2020-08-07,4,0,0,0.0,0.0,0.0,22,central
2020-08-08,3,0,0,0.0,0.0,0.0,22,central
2020-08-09,10,0,0,0.0,0.0,0.0,22,central
2020-08-10,12,0,0,0.0,0.0,0.0,22,central
2020-08-11,9,0,0,0.0,0.0,0.0,22,central
2020-08-12,7,0,0,0.0,0.0,0.0,22,central
2020-08-13,12,0,0,0.0,0.0,0.0,23,central
2020-08-14,10,0,0,0.0,0.0,0.0,23,central
2020-08-15,11,0,0,0.0,0.0,0.0,23,central
2020-08-16,11,0,0,0.0,0.0,0.0,23,central
2020-08-17,10,0,0,0.0,0.0,0.0,23,central
2020-08-18,10,0,0,0.0,0.0,0.0,23,central
2020-08-19,13,1,0,0.0,0.0,0.0,23,central
2020-08-20,11,0,0,0.0,0.0,0.0,24,central
2020-08-21,15,1,0,0.0,0.0,0.0,24,central
2020-08-22,19,0,0,0.0,0.0,0.0,24,central
2020-08-23,15,1,0,0.0,0.0,0.0,24,central
2020-08-24,6,0,0,0.0,0.0,0.0,24,central
2020-08-25,10,0,0,0.0,0.0,0.0,24,central
2020-08-26,10,0,0,0.0,0.0,0.0,24,central
2020-08-27,15,0,0,0.0,0.0,0.0,25,central
2020-08-28,22,0,0,0.0,0.0,0.0,25,central
2020-08-29,14,0,0,0.0,0.0,0.0,25,central
2020-08-30,19,0,0,0.0,0.0,0.0,25,central
2020-08-31,22,1,1,0.0,0.0,0.0,25,central
2020-09-01,51,0,0,0.0,0.0,0.0,25,central
2020-09-02,36,2,0,0.0,0.0,0.0,25,central
2020-09-03,35,0,0,0.0,0.0,0.0,26,central
2020-09-04,26,2,0,0.0,0.0,0.0,26,central
2020-09-05,51,1,0,0.0,0.0,0.0,26,central
2020-09-06,19,1,0,0.0,0.0,0.0,26,central
2020-09-07,24,1,0,0.0,0.0,0.0,26,central
2020-09-08,55,2,0,0.0,0.0,0.0,26,central
2020-09-09,55,2,1,0.0,0.0,0.0,26,central
2020-09-10,55,0,0,0.0,0.0,0.0,27,central
2020-09-11,42,0,0,0.0,0.0,0.0,27,central
2020-09-12,44,3,0,0.0,0.0,0.0,27,central
2020-09-13,52,2,0,0.0,0.0,0.0,27,central
2020-09-14,43,2,0,0.0,0.0,0.0,27,central
2020-09-15,50,0,0,0.0,0.0,0.0,27,central
2020-09-16,68,2,0,0.0,0.0,0.0,27,central
2020-09-17,62,0,0,0.0,0.0,0.0,28,central
2020-09-18,52,0,0,0.0,0.0,0.0,28,central
2020-09-19,60,4,0,0.0,0.0,0.0,28,central
2020-09-20,42,2,0,0.0,0.0,0.0,28,central
2020-09-21,58,4,0,0.0,0.0,0.0,28,central
2020-09-22,71,1,0,0.0,0.0,0.0,28,central
2020-09-23,84,2,0,0.0,0.0,0.0,28,central
2020-09-24,80,6,0,0.0,0.0,0.0,29,central
2020-09-25,72,2,0,0.0,0.0,0.0,29,central
2020-09-26,38,0,0,0.0,0.0,0.0,29,central
2020-09-27,35,3,0,0.0,0.0,0.0,29,central
2020-09-28,59,6,0,0.0,0.0,0.0,29,central
2020-09-29,56,2,0,0.0,0.0,0.0,29,central
2020-09-30,66,2,0,0.0,0.0,0.0,29,central
2020-10-01,58,4,0,0.0,0.0,0.0,30,central
2020-10-02,47,1,0,0.0,0.0,0.0,30,central
2020-10-03,59,0,1,0.0,0.0,0.0,30,central
2020-10-04,42,4,0,0.0,0.0,0.0,30,central
2020-10-05,61,2,0,0.0,0.0,0.0,30,central
2020-10-06,53,2,0,0.0,0.0,0.0,30,central
2020-10-07,56,1,1,0.0,0.0,0.0,30,central
2020-10-08,55,1,0,0.0,0.0,0.0,31,central
2020-10-09,71,3,0,0.0,0.0,0.0,31,central
2020-10-10,29,2,0,0.0,0.0,0.0,31,central
2020-10-11,33,2,0,0.0,0.0,0.0,31,central
2020-10-12,73,2,0,0.0,0.0,0.0,31,central
2020-10-13,94,3,0,0.0,0.0,0.0,31,central
2020-10-14,74,2,0,0.0,0.0,0.0,31,central
2020-10-15,85,1,0,0.0,0.0,0.0,32,central
2020-10-16,77,1,1,0.0,0.0,0.0,32,central
2020-10-17,69,1,4,0.0,0.0,0.0,32,central
2020-10-18,77,5,2,0.0,0.0,0.0,32,central
2020-10-19,115,3,0,0.0,0.0,0.0,32,central
2020-10-20,117,4,1,0.0,0.0,0.0,32,central
2020-10-21,116,4,0,0.0,0.0,0.0,32,central
2020-10-22,131,2,1,0.0,0.0,0.0,33,central
2020-10-23,120,2,1,0.0,0.0,0.0,33,central
2020-10-24,97,2,1,0.0,0.0,0.0,33,central
2020-10-25,134,7,0,0.0,0.0,0.0,33,central
2020-10-26,166,2,0,0.0,0.0,0.0,33,central
2020-10-27,145,4,0,0.0,0.0,0.0,33,central
2020-10-28,187,5,0,0.0,0.0,0.0,33,central
2020-10-29,172,8,1,0.0,0.0,0.0,34,central
2020-10-30,127,5,0,0.0,0.0,0.0,34,central
2020-10-31,99,6,0,0.0,0.0,0.0,34,central
2020-11-01,139,12,1,0.0,0.0,0.0,34,central
2020-11-02,162,8,0,0.0,0.0,0.0,34,central
2020-11-03,181,3,0,0.0,0.0,0.0,34,central
2020-11-04,172,6,0,0.0,0.0,0.0,34,central
2020-11-05,150,11,1,0.0,0.0,0.0,35,central
2020-11-06,130,6,0,0.0,0.0,0.0,35,central
2020-11-07,102,3,0,0.0,0.0,0.0,35,central
2020-11-08,100,7,0,0.0,0.0,0.0,35,central
2020-11-09,165,6,0,0.0,0.0,0.0,35,central
2020-11-10,126,6,1,0.0,0.0,0.0,35,central
2020-11-11,162,3,0,0.12483186789477085,0.01980198019801971,0.3612220916568636,35,central
2020-11-12,144,5,0,0.17111467420698534,0.00990099009900991,0.3381903642773134,35,central
2020-11-13,168,3,1,0.25159818669854084,-0.004950495049504955,0.3128084606345427,35,central
2020-11-14,182,2,1,0.2776335758842232,-0.004950495049504955,0.5231492361927077,35,central
2020-11-15,150,2,0,0.27858767231322834,-0.004950495049504955,0.49024676850763416,35,central
2020-11-16,199,3,0,0.00928448373795443,0.004950495049504955,0.0994124559341889,35,central
2020-11-17,238,11,0,0.0019901718501555976,0.01980198019801971,0.12502937720327423,35,central
2020-11-18,241,7,0,-0.13282846851969188,0.0,-0.20282021151586205,35,central
2020-11-19,223,6,0,0.10494529435324718,0.024752475247524997,-0.5198589894242038,35,central
2020-11-20,234,7,0,0.16793062488607102,0.054455445544554615,-0.6824911868390164,35,central
2020-11-21,161,7,0,0.49744514087786196,0.08415841584158423,-0.8119858989424167,35,central
2020-11-22,169,5,0,0.5699014915367524,0.11881188118811892,-0.9435957696827226,35,central
2020-11-23,227,8,0,0.570816530184401,0.19306930693069324,-0.5588719153936552,35,central
2020-11-24,224,5,1,0.5435052464182879,0.30198019801980214,-0.7320799059929475,35,central
2020-11-25,196,4,0,0.5317465754541628,0.400990099009901,-0.8839012925969415,35,central
2020-11-26,181,11,0,0.5937442482637982,0.5049504950495052,-1.293772032902471,35,central
2020-11-27,213,2,0,0.43955104067272055,0.5940594059405941,-0.9172737955346566,35,central
2020-11-28,139,5,0,0.09771250827417433,0.6732673267326733,-0.5741480611045756,35,central
2020-11-29,134,4,0,0.03698943906756935,0.7227722772277229,-0.2937720329024647,35,central
2020-11-30,199,9,0,0.08232895215592939,0.7178217821782178,-0.2314923619271485,35,central
2020-12-01,208,7,0,0.38163401847777867,0.6386138613861387,0.05992949471210807,35,central
2020-12-02,196,7,1,0.4817267019215692,0.613861386138614,0.5050528789659252,35,central
2020-12-03,248,5,1,0.13809065779635743,0.5544554455445545,1.0333725029377154,35,central
2020-12-04,228,4,2,0.19331353255431782,0.4801980198019803,0.8839012925969416,35,central
2020-12-05,155,5,2,0.16441484941707585,0.4554455445544555,0.6152761457109204,35,central
2020-12-06,214,4,0,0.39401184118370036,0.3613861386138614,0.3844888366627406,35,central
2020-12-07,309,6,1,0.3340542476306867,0.28712871287128716,-0.36897767332549314,35,central
2020-12-08,330,4,1,0.38701595332702277,0.16831683168316824,-2.320799059929487,35,central
2020-12-09,332,6,1,0.22259449216578142,0.02970297029702973,-4.301997649823724,35,central
2020-12-10,282,12,1,0.5402109931031622,-0.07920792079207928,-5.702937720329001,35,central
2020-12-11,342,6,1,0.4931541898377829,-0.23762376237623783,-6.553701527614555,35,central
2020-12-12,287,6,0,0.5050778441403747,-0.4009900990099009,-7.290011750881283,35,central
2020-12-13,299,13,2,0.25027797427668785,-0.44554455445544594,-7.758166862514656,35,central
2020-12-14,421,10,1,0.20603480277302455,-0.4900990099009903,-8.008930669800204,35,central
2020-12-15,542,13,1,-0.21906142016600494,-0.5594059405940592,-8.34289071680373,35,central
2020-12-16,522,11,0,-0.1685612628276697,-0.5544554455445545,-8.732079905992919,35,central
2020-12-17,494,8,1,-0.538686057991076,-0.5594059405940592,-9.061339600470003,35,central
2020-12-18,375,11,0,-0.4948427349059983,-0.5099009900990099,-9.18895417156283,35,central
2020-12-19,366,12,0,-0.5006532165198545,-0.46039603960396014,-9.650058754406542,35,central
2020-12-20,322,11,1,-0.4423651405629948,-0.47029702970297027,-11.64112808460631,35,central
2020-12-21,451,19,1,-0.43121850010985163,-1.445544554455446,-15.719623971797823,35,central
2020-12-22,355,12,1,-0.4286875552448045,-2.3663366336633658,-18.799294947120945,35,central
2020-12-23,437,15,1,-0.4964544194293694,-3.0297029702970297,-20.41692126909508,35,central
2020-12-24,208,7,1,-0.4664128367301359,-3.3316831683168315,-21.491186839012826,35,central
2020-12-25,232,13,4,-0.48463754128664693,-3.6980198019801973,-22.64230317273785,35,central
2020-12-26,323,14,4,-0.4544788929600454,-4.039603960396039,-23.556756756756652,35,central
2020-12-27,259,11,1,-0.3356578082721966,-4.108910891089109,-22.935840188014,35,central
2020-12-28,400,33,2,-0.39180571773958117,-3.7524752475247523,-19.708578143360658,35,central
2020-12-29,341,10,5,-0.3771166630652336,-3.762376237623762,-19.549471210340688,35,central
2020-12-30,375,11,2,-0.3355184237577259,-3.415841584158416,-18.95558166862506,35,central
2020-12-31,166,17,5,-0.4071935326964612,-3.376237623762375,-17.75417156286714,35,central
2021-01-01,167,17,2,-0.43117730315897984,-3.2475247524752477,-17.306462984723787,35,central
2021-01-02,260,11,2,-0.47698237306348,-3.2029702970297027,-17.24770857814328,35,central
2021-01-03,226,12,1,-0.6645276294208344,-3.445544554455445,-17.514923619271364,35,central
2021-01-04,349,13,1,-0.6489851762169268,-3.153465346534653,-18.03125734430074,35,central
2021-01-05,279,15,0,-0.6783942409811913,-2.475247524752475,-16.27191539365446,35,central
2021-01-06,213,12,3,-0.713360641358842,-2.4356435643564356,-15.710458284371262,35,central
2021-01-07,272,17,1,-0.6938966112053975,-2.43069306930693,-15.747121034077486,35,central
2021-01-08,228,9,3,-0.7282436584890989,-2.4950495049504946,-16.06462984723847,35,central
2021-01-09,174,14,2,-0.7363307308792321,-2.5148514851485144,-15.773913043478187,35,central
2021-01-10,149,13,3,-0.7480107306992203,-2.514851485148514,-15.587779083431196,35,central
2021-01-11,206,19,3,-0.6997615188878694,-2.509900990099009,-15.238542890716737,35,central
2021-01-12,152,11,7,-0.6645339299932662,-2.5049504950495045,-14.750646298472324,35,central
2021-01-13,151,6,2,-0.590500119687503,-2.504950495049505,-14.459694477085721,35,central
2021-01-14,150,10,3,-0.6152451955160356,-2.49009900990099,-14.145710928319561,35,central
2021-01-15,128,21,0,-0.6125055378244955,-2.49009900990099,-13.468390129259626,35,central
2021-01-16,127,14,4,-0.5889638644587974,-2.5,-13.035017626321919,35,central
2021-01-17,97,12,2,-0.5846051871695268,-2.504950495049505,-12.632432432432383,35,central
2021-01-18,152,17,4,-0.6219604302977721,-2.5148514851485144,-12.315158636897715,35,central
2021-01-19,181,18,3,-0.6363069074958032,-2.504950495049505,-12.138425381903586,35,central
2021-01-20,118,10,1,-0.7002374008368799,-2.475247524752476,-11.888836662749654,35,central
2021-01-21,135,9,1,-0.6868119668040535,-2.450495049504951,-11.573678025851887,35,central
2021-01-22,116,9,2,-0.6562247131646771,-2.420792079207921,-11.372502937720276,35,central
2021-01-23,103,2,2,-0.6699012875617074,-2.396039603960396,-11.20681551116328,35,central
2021-01-24,71,6,3,-0.4721350959969026,-2.381188118811881,-11.326674500587496,35,central
2021-01-25,123,8,3,-0.43393539505009404,-2.331683168316831,-11.04841363102228,35,central
2021-01-26,106,3,2,-0.43921066058111113,-2.2475247524752473,-10.78143360752052,35,central
2021-01-27,79,7,1,-0.3561236784059929,-2.188118811881188,-10.527614571092785,35,central
