date,region,apple_driving,apple_walking,apple_transit,apple,google_retail,google_grocery,google_workplaces,google_residential,google
2020-04-17,capital,76.87,69.38,32.84,59.696666666666665,-37,-7,-53,18,-32.333333333333336
2020-04-17,central,88.36,89.66,53.87,77.29666666666667,-25,-9,-43,14,-25.666666666666668
2020-04-17,north,98.72,106.9,,,-25,-2,-41,13,-22.666666666666668
2020-04-17,zealand,91.63,108.69,65.3,88.54,-13,-6,-43,13,-20.666666666666668
2020-04-17,south,89.04,94.32,57.06,80.14,-20,-6,-40,13,-22.0
2020-04-18,capital,71.4,70.06,30.31,57.25666666666667,-45,-8,-20,8,-24.333333333333332
2020-04-18,central,84.58,94.16,50.47,76.40333333333334,-31,-7,-13,7,-17.0
2020-04-18,north,95.61,100.23,,,-27,0,-10,6,-12.333333333333334
2020-04-18,zealand,91.82,108.19,72.75,90.92,-16,0,-10,7,-8.666666666666666
2020-04-18,south,81.34,99.32,60.0,80.22,-25,-3,-11,6,-13.0
2020-04-19,capital,74.67,67.41,34.04,58.706666666666656,-36,-14,-18,5,-22.666666666666668
2020-04-19,central,86.64,87.96,55.21,76.60333333333334,-18,-13,-14,5,-15.0
2020-04-19,north,96.79,105.11,,,-17,-5,-11,4,-11.0
2020-04-19,zealand,95.92,105.4,72.92,91.41333333333334,-6,-8,-12,4,-8.666666666666666
2020-04-19,south,86.04,92.04,64.66,80.91333333333334,-9,-11,-14,5,-11.333333333333334
2020-04-20,capital,78.46,71.35,34.72,61.51,-25,-9,-48,16,-27.333333333333332
2020-04-20,central,86.58,91.07,52.49,76.71333333333332,-11,-7,-39,12,-19.0
2020-04-20,north,96.89,107.06,,,-11,0,-36,11,-15.666666666666666
2020-04-20,zealand,94.75,110.53,64.1,89.79333333333334,0,-3,-38,12,-13.666666666666666
2020-04-20,south,89.03,103.12,66.26,86.13666666666667,-7,-4,-36,11,-15.666666666666666
2020-04-21,capital,82.26,72.9,35.18,63.44666666666668,-27,-5,-47,15,-26.333333333333332
2020-04-21,central,89.68,96.52,56.75,80.98333333333333,-14,-3,-38,12,-18.333333333333332
2020-04-21,north,101.26,108.44,,,-13,4,-35,10,-14.666666666666666
2020-04-21,zealand,97.38,120.36,71.12,96.28666666666668,-1,0,-37,11,-12.666666666666666
2020-04-21,south,90.99,104.61,66.07,87.22333333333331,-8,0,-35,11,-14.333333333333334
2020-04-22,capital,84.52,76.54,34.46,65.17333333333333,-27,-7,-47,16,-27.0
2020-04-22,central,92.03,96.69,55.74,81.48666666666666,-16,-5,-38,12,-19.666666666666668
2020-04-22,north,105.54,113.84,,,-14,2,-35,10,-15.666666666666666
2020-04-22,zealand,97.16,112.88,74.12,94.71999999999998,-4,-1,-36,12,-13.666666666666666
2020-04-22,south,92.95,100.86,62.43,85.41333333333334,-12,-3,-35,11,-16.666666666666668
2020-04-23,capital,86.53,78.49,37.14,67.38666666666666,-29,-6,-47,15,-27.333333333333332
2020-04-23,central,95.12,97.59,59.48,84.06333333333333,-16,-4,-38,12,-19.333333333333332
2020-04-23,north,103.23,108.5,,,-16,3,-35,11,-16.0
2020-04-23,zealand,100.14,121.51,69.84,97.16333333333334,-3,-1,-36,11,-13.333333333333334
2020-04-23,south,95.52,105.43,71.31,90.75333333333333,-12,-1,-34,11,-15.666666666666666
2020-04-24,capital,81.92,75.44,35.47,64.27666666666667,-37,-7,-47,16,-30.333333333333332
2020-04-24,central,96.75,99.72,57.38,84.61666666666666,-23,-9,-39,13,-23.666666666666668
2020-04-24,north,109.3,112.51,,,-22,-1,-35,11,-19.333333333333332
2020-04-24,zealand,100.55,117.21,74.89,97.55,-10,-3,-37,12,-16.666666666666668
2020-04-24,south,95.94,100.89,70.29,89.04,-19,-5,-35,11,-19.666666666666668
2020-04-25,capital,74.48,74.07,36.08,61.54333333333333,-43,-7,-18,7,-22.666666666666668
2020-04-25,central,89.61,94.01,55.36,79.66000000000001,-27,-5,-13,6,-15.0
2020-04-25,north,102.24,113.96,,,-22,4,-7,5,-8.333333333333334
2020-04-25,zealand,97.63,125.78,72.92,98.77666666666666,-12,4,-10,6,-6.0
2020-04-25,south,88.27,100.1,62.36,83.57666666666667,-22,-2,-10,5,-11.333333333333334
2020-04-26,capital,75.47,66.06,37.6,59.71,-37,-15,-18,5,-23.333333333333332
2020-04-26,central,88.98,81.14,55.1,75.07333333333334,-19,-14,-17,5,-16.666666666666668
2020-04-26,north,96.97,89.03,,,-16,-5,-14,4,-11.666666666666666
2020-04-26,zealand,99.82,103.32,84.49,95.87666666666667,-6,-7,-11,4,-8.0
2020-04-26,south,88.37,85.23,64.09,79.23,-14,-12,-17,5,-14.333333333333334
2020-04-27,capital,79.78,65.77,35.93,60.49333333333334,-29,-11,-46,16,-28.666666666666668
2020-04-27,central,85.36,72.95,51.4,69.90333333333334,-21,-12,-38,14,-23.666666666666668
2020-04-27,north,97.06,96.65,,,-18,-4,-35,12,-19.0
2020-04-27,zealand,95.97,105.45,73.44,91.62,-6,-7,-35,11,-16.0
2020-04-27,south,89.81,94.62,61.28,81.90333333333334,-13,-7,-35,11,-18.333333333333332
2020-04-28,capital,83.12,70.43,36.23,63.26,-30,-8,-45,13,-27.666666666666668
2020-04-28,central,90.27,91.74,55.33,79.11333333333333,-19,-8,-36,11,-21.0
2020-04-28,north,99.36,102.44,,,-20,-2,-34,9,-18.666666666666668
2020-04-28,zealand,96.68,115.02,73.61,95.10333333333334,-6,-4,-34,9,-14.666666666666666
2020-04-28,south,92.42,95.12,59.55,82.36333333333334,-11,-5,-33,9,-16.333333333333332
2020-04-29,capital,81.32,58.65,35.39,58.45333333333334,-38,-14,-46,17,-32.666666666666664
2020-04-29,central,89.6,79.5,53.46,74.18666666666667,-23,-10,-37,13,-23.333333333333332
2020-04-29,north,98.6,88.56,,,-22,-3,-34,12,-19.666666666666668
2020-04-29,zealand,95.53,89.04,65.38,83.31666666666666,-14,-8,-36,13,-19.333333333333332
2020-04-29,south,91.6,82.34,60.0,77.98,-18,-7,-34,12,-19.666666666666668
2020-04-30,capital,83.38,56.45,38.04,59.28999999999999,-44,-9,-46,17,-33.0
2020-04-30,central,93.29,79.83,58.43,77.18333333333334,-24,0,-38,14,-20.666666666666668
2020-04-30,north,101.38,80.94,,,-23,5,-36,13,-18.0
2020-04-30,zealand,96.86,89.7,66.84,84.46666666666667,-12,3,-36,13,-15.0
2020-04-30,south,95.19,93.91,61.73,83.61,-11,5,-34,12,-13.333333333333334
2020-05-01,capital,85.05,73.6,41.79,66.81333333333332,-44,-2,-56,19,-34.0
2020-05-01,central,99.48,92.4,56.56,82.81333333333333,-27,-3,-48,15,-26.0
2020-05-01,north,107.44,108.48,,,-22,4,-45,13,-21.0
2020-05-01,zealand,102.68,114.96,72.84,96.82666666666667,-13,3,-47,14,-19.0
2020-05-01,south,97.48,93.81,61.79,84.36,-19,0,-45,14,-21.333333333333332
2020-05-02,capital,77.11,66.95,37.87,60.64333333333334,-50,-5,-19,9,-24.666666666666668
2020-05-02,central,93.73,91.96,53.2,79.63,-31,-1,-13,7,-15.0
2020-05-02,north,102.27,106.39,,,-24,7,-9,6,-8.666666666666666
2020-05-02,zealand,96.59,107.89,79.35,94.61000000000001,-18,4,-10,7,-8.0
2020-05-02,south,90.3,96.43,60.58,82.43666666666667,-22,2,-12,6,-10.666666666666666
2020-05-03,capital,85.02,74.92,40.98,66.97333333333333,-38,-9,-12,4,-19.666666666666668
2020-05-03,central,98.31,95.13,59.48,84.30666666666666,-19,-9,-10,4,-12.666666666666666
2020-05-03,north,108.5,99.32,,,-13,0,-8,3,-7.0
2020-05-03,zealand,110.38,114.39,83.38,102.71666666666665,-5,-2,-4,3,-3.6666666666666665
2020-05-03,south,97.33,101.38,66.84,88.51666666666665,-6,-8,-9,4,-7.666666666666667
2020-05-04,capital,88.59,75.89,41.92,68.80000000000001,-33,-6,-41,14,-26.666666666666668
2020-05-04,central,96.3,100.04,61.31,85.88333333333333,-19,-5,-33,11,-19.0
2020-05-04,north,103.44,109.47,,,-14,3,-30,10,-13.666666666666666
2020-05-04,zealand,101.22,107.98,69.07,92.75666666666666,-9,0,-32,10,-13.666666666666666
2020-05-04,south,97.73,104.85,73.04,91.87333333333333,-9,-1,-30,9,-13.333333333333334
2020-05-05,capital,90.59,77.3,41.87,69.92,-35,-3,-41,14,-26.333333333333332
2020-05-05,central,100.74,102.52,63.25,88.83666666666666,-20,-1,-32,10,-17.666666666666668
2020-05-05,north,110.17,119.47,,,-16,4,-29,9,-13.666666666666666
2020-05-05,zealand,105.84,109.26,77.04,97.38000000000001,-11,3,-30,10,-12.666666666666666
2020-05-05,south,101.93,108.12,61.79,90.61333333333334,-9,2,-29,9,-12.0
2020-05-06,capital,93.7,78.49,42.43,71.54,-35,-2,-40,14,-25.666666666666668
2020-05-06,central,101.24,105.62,59.85,88.90333333333335,-21,1,-32,11,-17.333333333333332
2020-05-06,north,110.33,115.22,,,-16,7,-29,10,-12.666666666666666
2020-05-06,zealand,107.25,119.52,74.98,100.58333333333333,-8,5,-30,10,-11.0
2020-05-06,south,104.16,109.93,64.22,92.77,-10,4,-29,9,-11.666666666666666
2020-05-07,capital,97.93,86.73,44.64,76.43333333333334,-27,11,-40,10,-18.666666666666668
2020-05-07,central,109.38,113.09,60.04,94.17,-10,17,-32,7,-8.333333333333334
2020-05-07,north,122.97,131.46,,,-5,24,-28,6,-3.0
2020-05-07,zealand,115.25,129.96,79.43,108.21333333333332,4,21,-30,7,-1.6666666666666667
2020-05-07,south,111.21,110.99,69.33,97.17666666666666,2,19,-29,6,-2.6666666666666665
2020-05-08,capital,84.58,83.02,42.49,70.03,-64,-37,-79,21,-60.0
2020-05-08,central,105.7,117.27,66.77,96.58,-58,-33,-79,19,-56.666666666666664
2020-05-08,north,124.39,133.51,,,-52,-20,-76,18,-49.333333333333336
2020-05-08,zealand,116.44,146.76,93.32,118.83999999999999,-48,-27,-76,18,-50.333333333333336
2020-05-08,south,105.03,119.27,72.97,99.08999999999999,-49,-27,-76,17,-50.666666666666664
2020-05-09,capital,84.95,84.26,42.86,70.69,-41,4,-10,4,-15.666666666666666
2020-05-09,central,104.97,116.47,60.93,94.12333333333333,-20,10,-7,3,-5.666666666666667
2020-05-09,north,123.69,130.51,,,-11,21,-4,2,2.0
2020-05-09,zealand,118.02,146.56,89.46,118.01333333333332,-4,18,-2,3,4.0
2020-05-09,south,103.75,122.55,71.37,99.22333333333334,-9,14,-4,3,0.3333333333333333
2020-05-10,capital,86.74,70.77,40.96,66.15666666666667,-36,-3,-8,2,-15.666666666666666
2020-05-10,central,101.75,89.58,63.59,84.97333333333333,-16,1,-7,2,-7.333333333333333
2020-05-10,north,115.5,107.62,,,-15,9,-4,2,-3.3333333333333335
2020-05-10,zealand,120.51,121.08,87.75,109.78000000000002,0,7,2,1,3.0
2020-05-10,south,105.4,99.65,66.01,90.35333333333334,2,3,-4,1,0.3333333333333333
2020-05-11,capital,,70.88,43.25,,-28,0,-39,13,-22.333333333333332
2020-05-11,central,,95.31,63.48,,-13,-1,-31,10,-15.0
2020-05-11,north,,109.81,,,-12,5,-27,9,-11.333333333333334
2020-05-11,zealand,,105.87,88.77,,-7,3,-29,10,-11.0
2020-05-11,south,,98.6,64.79,,-5,2,-28,9,-10.333333333333334
2020-05-12,capital,,47.45,29.6,,-32,0,-38,14,-23.333333333333332
2020-05-12,central,,64.95,41.61,,-19,0,-30,11,-16.333333333333332
2020-05-12,north,,71.7,,,-19,6,-28,10,-13.666666666666666
2020-05-12,zealand,,68.37,54.93,,-12,2,-28,10,-12.666666666666666
2020-05-12,south,,68.36,49.84,,-9,2,-27,10,-11.333333333333334
2020-05-13,capital,97.19,78.16,48.11,74.48666666666666,-30,1,-37,13,-22.0
2020-05-13,central,108.39,103.37,62.39,91.38333333333333,-19,0,-29,10,-16.0
2020-05-13,north,119.13,127.39,,,-17,5,-26,9,-12.666666666666666
2020-05-13,zealand,110.65,120.75,84.32,105.24000000000001,-11,2,-27,9,-12.0
2020-05-13,south,108.98,109.73,67.73,95.48,-8,1,-26,9,-11.0
2020-05-14,capital,97.74,78.89,44.92,73.85000000000001,-31,0,-36,12,-22.333333333333332
2020-05-14,central,109.79,101.86,67.03,92.89333333333333,-17,0,-29,9,-15.333333333333334
2020-05-14,north,122.47,119.79,,,-14,3,-27,8,-12.666666666666666
2020-05-14,zealand,113.96,117.26,84.92,105.38,-9,3,-27,8,-11.0
2020-05-14,south,108.81,108.98,72.4,96.73000000000002,-8,2,-26,8,-10.666666666666666
2020-05-15,capital,98.98,80.68,48.19,75.95,-38,-3,-37,13,-26.0
2020-05-15,central,113.24,106.41,66.95,95.53333333333332,-23,-5,-30,10,-19.333333333333332
2020-05-15,north,124.42,122.44,,,-17,0,-27,9,-14.666666666666666
2020-05-15,zealand,116.32,119.46,84.23,106.67,-16,-1,-28,9,-15.0
2020-05-15,south,113.96,109.39,74.57,99.30666666666666,-14,-2,-27,9,-14.333333333333334
2020-05-16,capital,86.6,71.1,48.05,68.58333333333333,-44,-3,-13,7,-20.0
2020-05-16,central,102.42,92.82,61.53,85.58999999999999,-29,-2,-9,6,-13.333333333333334
2020-05-16,north,115.32,109.1,,,-20,3,-4,5,-7.0
2020-05-16,zealand,109.42,119.12,87.15,105.23000000000002,-18,4,-3,5,-5.666666666666667
2020-05-16,south,101.11,101.97,67.41,90.16333333333334,-18,2,-4,5,-6.666666666666667
2020-05-17,capital,89.04,63.54,47.6,66.72666666666667,-37,-6,-9,6,-17.333333333333332
2020-05-17,central,105.79,88.95,70.5,88.41333333333334,-20,-8,-8,5,-12.0
2020-05-17,north,111.69,91.27,,,-16,-4,-8,5,-9.333333333333334
2020-05-17,zealand,117.8,110.74,95.29,107.94333333333333,-11,-4,-2,4,-5.666666666666667
2020-05-17,south,104.48,91.12,74.7,90.10000000000001,-8,-6,-5,4,-6.333333333333333
2020-05-18,capital,99.18,69.49,49.3,72.65666666666668,-24,-6,-32,12,-20.666666666666668
2020-05-18,central,114.28,98.1,68.79,93.72333333333334,-10,-5,-24,9,-13.0
2020-05-18,north,125.17,122.14,,,-4,2,-20,7,-7.333333333333333
2020-05-18,zealand,115.36,111.18,77.04,101.19333333333334,-7,-1,-22,8,-10.0
2020-05-18,south,113.6,102.04,75.46,97.03333333333332,-2,-2,-21,8,-8.333333333333334
2020-05-19,capital,105.21,83.05,51.39,79.88333333333333,-19,3,-29,10,-15.0
2020-05-19,central,116.82,113.26,72.9,100.99333333333334,-8,1,-21,7,-9.333333333333334
2020-05-19,north,127.79,131.72,,,-4,7,-19,6,-5.333333333333333
2020-05-19,zealand,124.34,134.99,86.55,115.29333333333335,-2,4,-19,7,-5.666666666666667
2020-05-19,south,118.28,121.91,72.4,104.19666666666667,3,4,-19,6,-4.0
2020-05-20,capital,111.18,93.98,49.22,84.79333333333334,-4,10,-29,6,-7.666666666666667
2020-05-20,central,128.86,125.89,72.04,108.93,7,16,-21,3,0.6666666666666666
2020-05-20,north,149.43,145.56,,,11,21,-17,2,5.0
2020-05-20,zealand,136.11,149.9,88.95,124.98666666666666,17,19,-19,3,5.666666666666667
2020-05-20,south,133.33,132.56,87.54,117.81,17,16,-19,2,4.666666666666667
2020-05-21,capital,94.33,88.54,49.58,77.48333333333333,-45,-34,-78,17,-52.333333333333336
2020-05-21,central,125.44,125.22,73.27,107.97666666666667,-41,-20,-78,16,-46.333333333333336
2020-05-21,north,154.35,160.25,,,-28,-4,-74,15,-35.333333333333336
2020-05-21,zealand,138.18,164.97,113.97,139.04,-32,-19,-76,17,-42.333333333333336
2020-05-21,south,125.4,138.5,80.64,114.84666666666665,-30,-15,-75,14,-40.0
2020-05-22,capital,98.22,89.73,49.05,79.0,-20,-3,-62,16,-28.333333333333332
2020-05-22,central,124.87,124.65,74.73,108.08333333333333,-7,-2,-61,14,-23.333333333333332
2020-05-22,north,160.02,157.86,,,3,8,-59,13,-16.0
2020-05-22,zealand,132.61,157.16,96.06,128.60999999999999,8,8,-58,13,-14.0
2020-05-22,south,125.62,127.68,80.45,111.25,2,1,-59,13,-18.666666666666668
2020-05-23,capital,88.22,81.78,47.64,72.54666666666667,-31,-7,-2,4,-13.333333333333334
2020-05-23,central,114.63,119.06,67.21,100.3,-15,-2,3,3,-4.666666666666667
2020-05-23,north,142.56,148.46,,,-5,7,3,3,1.6666666666666667
2020-05-23,zealand,124.86,137.96,93.23,118.68333333333334,-5,5,6,3,2.0
2020-05-23,south,111.72,127.86,78.02,105.86666666666666,-8,1,2,3,-1.6666666666666667
2020-05-24,capital,89.86,62.47,48.75,67.02666666666666,-28,-12,-5,2,-15.0
2020-05-24,central,111.96,84.36,70.99,89.10333333333334,-14,-9,-4,3,-9.0
2020-05-24,north,128.46,92.03,,,-12,-4,-3,3,-6.333333333333333
2020-05-24,zealand,128.17,105.84,94.86,109.62333333333333,-4,-4,1,2,-2.3333333333333335
2020-05-24,south,115.15,95.04,82.04,97.41000000000001,-3,-6,-3,2,-4.0
2020-05-25,capital,104.58,83.61,55.27,81.15333333333334,-11,-3,-30,9,-14.666666666666666
2020-05-25,central,117.23,118.44,74.84,103.50333333333333,-3,-3,-22,7,-9.333333333333334
2020-05-25,north,126.99,132.36,,,-2,2,-19,6,-6.333333333333333
2020-05-25,zealand,121.8,131.37,98.89,117.35333333333334,0,0,-21,7,-7.0
2020-05-25,south,117.28,121.63,84.47,107.79333333333334,3,-1,-20,6,-6.0
2020-05-26,capital,109.32,93.14,56.56,86.33999999999999,-11,-1,-27,8,-13.0
2020-05-26,central,118.34,119.33,75.29,104.32000000000001,-4,-1,-19,6,-8.0
2020-05-26,north,130.98,134.02,,,-3,4,-16,5,-5.0
2020-05-26,zealand,123.83,143.66,97.34,121.61000000000001,1,1,-17,5,-5.0
2020-05-26,south,118.08,124.45,82.88,108.46999999999998,3,1,-17,5,-4.333333333333333
2020-05-27,capital,110.08,90.77,53.94,84.92999999999999,-13,-2,-26,9,-13.666666666666666
2020-05-27,central,122.45,120.53,74.09,105.69000000000001,-6,-1,-18,6,-8.333333333333334
2020-05-27,north,130.3,129.61,,,-3,4,-15,5,-4.666666666666667
2020-05-27,zealand,126.39,134.53,101.29,120.73666666666668,2,2,-17,6,-4.333333333333333
2020-05-27,south,121.48,126.3,77.83,108.53666666666668,2,1,-16,5,-4.333333333333333
2020-05-28,capital,114.11,97.02,55.34,88.82333333333334,-10,1,-26,8,-11.666666666666666
2020-05-28,central,127.52,122.56,84.6,111.55999999999999,-1,3,-18,5,-5.333333333333333
2020-05-28,north,138.33,141.42,,,0,8,-14,4,-2.0
2020-05-28,zealand,132.56,141.25,104.2,126.00333333333333,6,7,-16,5,-1.0
2020-05-28,south,125.39,130.8,83.71,113.3,6,5,-15,4,-1.3333333333333333
2020-05-29,capital,124.62,114.39,63.43,100.81333333333333,-10,4,-25,6,-10.333333333333334
2020-05-29,central,146.03,145.04,83.85,124.97333333333331,3,7,-16,2,-2.0
2020-05-29,north,166.99,166.04,,,8,15,-13,1,3.3333333333333335
2020-05-29,zealand,147.74,159.94,120.82,142.83333333333334,13,13,-16,3,3.3333333333333335
2020-05-29,south,146.88,150.83,97.25,131.65333333333334,14,11,-14,1,3.6666666666666665
2020-05-30,capital,105.42,105.42,60.99,90.61,-18,4,11,0,-1.0
2020-05-30,central,134.96,150.35,84.75,123.35333333333334,-1,12,14,-2,8.333333333333334
2020-05-30,north,161.8,188.48,,,11,24,17,-2,17.333333333333332
2020-05-30,zealand,142.79,180.41,109.94,144.38,13,20,15,-1,16.0
2020-05-30,south,132.07,148.8,92.4,124.42333333333333,7,16,13,-2,12.0
2020-05-31,capital,98.47,90.08,56.27,81.60666666666667,-32,-21,6,-1,-15.666666666666666
2020-05-31,central,126.43,121.35,82.06,109.94666666666667,-24,-11,2,-2,-11.0
2020-05-31,north,156.36,163.26,,,-7,8,10,-2,3.6666666666666665
2020-05-31,zealand,144.85,168.63,115.08,142.85333333333332,-11,-5,7,-1,-3.0
2020-05-31,south,125.53,130.15,89.65,115.11000000000001,-8,-6,1,-2,-4.333333333333333
2020-06-01,capital,111.6,95.0,59.53,88.71,-38,-28,-78,13,-48.0
2020-06-01,central,133.42,122.54,93.61,116.52333333333333,-35,-13,-78,13,-42.0
2020-06-01,north,158.36,148.05,,,-23,1,-75,12,-32.333333333333336
2020-06-01,zealand,153.38,152.56,126.99,144.31,-26,-15,-76,15,-39.0
2020-06-01,south,135.48,126.79,99.17,120.48,-23,-10,-76,13,-36.333333333333336
2020-06-02,capital,120.97,102.54,61.45,94.98666666666666,4,20,-26,5,-0.6666666666666666
2020-06-02,central,130.85,134.68,88.86,118.13,16,20,-17,3,6.333333333333333
2020-06-02,north,146.97,151.19,,,19,26,-14,2,10.333333333333334
2020-06-02,zealand,135.84,155.36,115.77,135.65666666666667,25,25,-16,3,11.333333333333334
2020-06-02,south,130.79,139.25,91.05,120.36333333333333,27,22,-15,2,11.333333333333334
2020-06-03,capital,120.66,101.29,60.22,94.05666666666666,-3,6,-26,7,-7.666666666666667
2020-06-03,central,129.26,133.34,83.7,115.43333333333334,6,8,-18,4,-1.3333333333333333
2020-06-03,north,147.54,150.29,,,11,14,-14,3,3.6666666666666665
2020-06-03,zealand,136.88,158.45,112.0,135.77666666666667,15,12,-16,5,3.6666666666666665
2020-06-03,south,132.44,144.04,88.5,121.66000000000001,15,9,-15,4,3.0
2020-06-04,capital,118.46,101.14,61.42,93.67333333333333,-1,11,-26,6,-5.333333333333333
2020-06-04,central,134.74,117.8,83.66,112.06666666666668,10,17,-19,4,2.6666666666666665
2020-06-04,north,152.38,138.05,,,18,25,-15,3,9.333333333333334
2020-06-04,zealand,140.02,147.47,107.03,131.50666666666666,22,22,-19,4,8.333333333333334
2020-06-04,south,134.61,126.83,88.37,116.60333333333334,18,18,-17,4,6.333333333333333
2020-06-05,capital,106.42,96.83,60.61,87.95333333333333,-42,-33,-65,17,-46.666666666666664
2020-06-05,central,129.67,126.08,86.73,114.16000000000001,-40,-26,-63,15,-43.0
2020-06-05,north,149.63,150.27,,,-33,-14,-61,14,-36.0
2020-06-05,zealand,138.78,149.24,124.76,137.59333333333333,-32,-24,-63,15,-39.666666666666664
2020-06-05,south,129.03,127.55,87.09,114.55666666666666,-30,-21,-58,13,-36.333333333333336
2020-06-06,capital,104.01,94.85,60.74,86.53333333333335,-15,7,1,3,-2.3333333333333335
2020-06-06,central,125.89,131.13,77.57,111.52999999999999,3,14,4,2,7.0
2020-06-06,north,147.07,150.94,,,5,18,4,2,9.0
2020-06-06,zealand,135.77,152.42,111.4,133.1966666666667,11,20,7,3,12.666666666666666
2020-06-06,south,122.87,136.7,83.45,114.33999999999999,9,16,4,2,9.666666666666666
2020-06-07,capital,107.22,87.56,61.42,85.39999999999999,-8,-6,6,1,-2.6666666666666665
2020-06-07,central,127.11,102.22,83.63,104.32,-2,-6,4,2,-1.3333333333333333
2020-06-07,north,137.65,109.24,,,-1,-2,4,2,0.3333333333333333
2020-06-07,zealand,145.31,132.56,122.11,133.32666666666668,9,-1,14,1,7.333333333333333
2020-06-07,south,124.06,112.57,92.78,109.80333333333333,9,-3,4,2,3.3333333333333335
2020-06-08,capital,115.82,95.32,63.3,91.48,-2,-3,-26,7,-10.333333333333334
2020-06-08,central,130.65,130.06,89.72,116.81000000000002,7,2,-17,4,-2.6666666666666665
2020-06-08,north,144.39,146.55,,,8,7,-14,4,0.3333333333333333
2020-06-08,zealand,137.12,151.52,109.25,132.63,9,5,-17,5,-1.0
2020-06-08,south,131.09,138.31,97.64,122.34666666666665,13,3,-15,4,0.3333333333333333
2020-06-09,capital,120.02,99.75,63.92,94.56333333333333,-3,2,-25,7,-8.666666666666666
2020-06-09,central,133.42,132.98,88.45,118.28333333333332,3,3,-17,4,-3.6666666666666665
2020-06-09,north,148.03,145.63,,,4,7,-13,3,-0.6666666666666666
2020-06-09,zealand,139.87,152.61,99.83,130.77,10,7,-16,4,0.3333333333333333
2020-06-09,south,135.04,137.25,87.73,120.00666666666666,12,4,-14,3,0.6666666666666666
2020-06-10,capital,122.77,104.56,62.02,96.44999999999999,-3,-1,-25,7,-9.666666666666666
2020-06-10,central,137.66,138.79,92.22,122.88999999999999,3,2,-17,4,-4.0
2020-06-10,north,155.59,162.98,,,4,6,-13,3,-1.0
2020-06-10,zealand,140.08,158.05,107.71,135.28,8,6,-16,5,-0.6666666666666666
2020-06-10,south,137.66,140.92,90.29,122.95666666666666,11,3,-14,3,0.0
2020-06-11,capital,124.46,103.06,64.49,97.33666666666666,-4,0,-25,7,-9.666666666666666
2020-06-11,central,140.01,137.02,93.98,123.67,7,5,-17,4,-1.6666666666666667
2020-06-11,north,158.3,165.42,,,9,9,-13,2,1.6666666666666667
2020-06-11,zealand,141.87,142.14,104.28,129.42999999999998,9,8,-17,5,0.0
2020-06-11,south,140.06,141.91,86.13,122.7,12,5,-15,4,0.6666666666666666
